COC(F)(F)C(Cl)Cl	methoxyflurane
FC(F)OC(F)C(F)(F)F	desflurane
FC(F)OC(Cl)C(F)(F)F	isoflurane
FC(F)(F)C(Cl)Br	halothane
CCC1(CC)C(=O)NC(=O)N(C)C1=O	metharbital
FCOC(C(F)(F)F)C(F)(F)F	sevoflurane
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	talbutal
OP(O)(=O)OCC(Cl)(Cl)Cl	triclofos
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O	thiamylal
CC1=NN=C2CN=C(C3=CC(Cl)=CC=C3N12)C1=C(Cl)C=CC=C1	triazolam	pKi=9.02	pKi=9.2218	pKi=8.699	pKi=9.10000038	pKi=8.699	pKi=9.02	pKi=9.2218	pKi=8.699	pKi=9.10000038	pKi=8.699	pKi=9.02	pKi=9.2218	pKi=8.699	pKi=9.10000038	pKi=8.699	pKd=8.4
CCCC(C)(COC(N)=O)COC(N)=O	meprobamate
CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1	flumazenil	pKi=9.2218	pKi=9.2218	pKi=9.2218	pKd=9.3
ClC1=CC=C2N3C=NN=C3CN=C(C3=CC=CC=C3)C2=C1	estazolam
CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1	diazepam	pKi=7.9586	pKi=8.0044	pKi=7.2034	pKi=7.2034	pKi=7.9586	pKi=8.0044	pKi=7.2034	pKi=7.2034	pKi=7.9586	pKi=8.0044	pKi=7.2034	pKi=7.2034	pKd=7.64
OC(=O)C1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O	clorazepate
CNC1=NC2=CC=C(Cl)C=C2C(C2=CC=CC=C2)=[N+]([O-])C1	chlordiazepoxide	pKi=6.4949	pKi=6.4949	pKi=6.4949
CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12	alprazolam	pEC50=8.0	pEC50=8.0	pEC50=8.0	pEC50=8.0
CN1CCN(CC1)C(=O)OC1N(C(=O)C2=C1N=CC=N2)C1=CC=C(Cl)C=N1	zopiclone	pKi=7.2782	pKi=6.7496	pKi=6.7496	pKi=7.2782	pKi=7.2782	pKi=6.7496	pKi=6.7496	pKi=7.2782	pKi=7.2782	pKi=6.7496	pKi=6.7496	pKi=7.2782
CC1=NC=C2CN=C(C3=CC(Cl)=CC=C3N12)C1=C(F)C=CC=C1	midazolam	pKi=9.1249	pKi=8.2596	pKi=8.2596	pKi=9.1249	pKi=9.1249	pKi=8.2596	pKi=8.2596	pKi=9.1249	pKi=9.1249	pKi=8.2596	pKi=8.2596	pKi=9.1249
CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=CC=C(Cl)C=N1	eszopiclone
FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1	halazepam
CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O	fospropofol
CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12	adinazolam
CN1C2=CC=C(C=C2C(=NCC1=O)C1=C(F)C=CC=C1)[N+]([O-])=O	flunitrazepam	pKi=8.26000023	pKi=8.26000023	pKi=8.26000023	pKd=8.52
CN1Cc2c(ncn2c3ccc(cc3C1=O)C#C)C(=O)OC(C)(C)C	CHEMBL58757	pEC50=5.01
COC(=O)c1ccc(OCc2c(C)onc2c3cccc(F)c3)nc1	CHEMBL3639754	pKi=7.76
Fc1ccc(cc1)c2nocc2COc3ccc(cn3)C(=O)NCC4CC4	CHEMBL3681605	pKi=7.76
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCC(F)(F)CC3)c4ccccc4	CHEMBL3676504	pKi=7.78
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCC34COC4)c5ccccc5	CHEMBL3676532	pKi=7.78
OCCNC(=O)c1ccc(OCc2c(noc2C(F)(F)F)c3ccc(F)cc3)nc1	CHEMBL3681444	pKi=7.78
COC(=O)c1ccc(OCc2c(C)onc2c3ccc(F)cc3)nc1	CHEMBL3676552	pKi=7.79
COC1CN(C1)C(=O)c2ccc(OCc3c(C)onc3c4ccccc4)nc2	CHEMBL3681538	pKi=7.8
Cc1nnn(c1COc2cc(C(=O)NC3CCOCC3)n(C)n2)c4ccc(F)cc4	CHEMBL3675676	pKi=7.8
CC(C)NC(=O)c1ccc(NCc2c(C)onc2c3cccc(F)c3)nc1	CHEMBL3681474	pKi=7.81
CN1C(=O)c2cc(ccc2n3cnc(C(=O)OCCOC(=O)c4ncn5c4N(C)C(=O)c6cc(ccc56)C#C)c13)C#C	CHEMBL394710	pKi=7.82
CN1Cc2c(ncn2c3ccc(cc3C1=O)C#C)C(=O)OCCCOC(=O)c4ncn5c4CN(C)C(=O)c6cc(ccc56)C#C	CHEMBL35571	pKi=7.82
Cc1onc(c1COc2ccc(cn2)C(=O)N3CC4(COC4)C3)c5ccccc5	CHEMBL3676531	pKi=7.82
FC(F)(F)CNC(=O)c1ccc(OCc2conc2c3ccc(Cl)cc3)nc1	CHEMBL3681618	pKi=7.82
Fc1ccc(cc1)c2nocc2COc3ccc(cn3)C(=O)NCC(F)(F)F	CHEMBL3681607	pKi=7.82
Cc1onc(c1CNc2ccc(cn2)C(=O)NC3CCOCC3)c4cccc(F)c4	CHEMBL3676427	pKi=7.83
CC(C)NC(=O)c1cnc(OCc2c(C)onc2c3ccccc3)cc1C(F)(F)F	CHEMBL3676512	pKi=7.84
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCOCC3)c4ccccn4	CHEMBL3681571	pKi=7.84
CCNC(=O)c1ccc(OCc2conc2C3CCC(F)CN3)nc1	CHEMBL3676442	pKi=7.85
COC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3676459	pKi=7.85
CCNC(=O)CN1CCCC(C1)NC(=O)c2ccc(OCc3c(C)onc3c4ccccc4)nc2	CHEMBL3676494	pKi=7.86
CCOC(=O)CN1CCCC(C1)NC(=O)c2ccc(OCc3c(C)onc3c4ccccc4)nc2	CHEMBL3676492	pKi=7.86
CCOC(=O)c1ncn2c1CN=C(c3ccccc3)c4cc(ccc24)C#C	CHEMBL522055	pKi=7.86
C[C@@H](CO)NC(=O)c1ccc(OCc2conc2c3ccc(F)cc3)nc1	CHEMBL3681604	pKi=7.86
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCC3)c4ccccc4	CHEMBL3681537	pKi=7.86
CCNC(=O)c1ccc(OCc2conc2c3ccccn3)nc1	CHEMBL3686276	pKi=7.87
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCS(=O)(=O)CC3)c4cccc(F)c4	CHEMBL3676545	pKi=7.87
FC1CCC(NC1)c2nocc2COc3ccc(cn3)C(=O)NC4CC4	CHEMBL3676441	pKi=7.87
CC(=O)NCCNC(=O)c1ccc(OCc2conc2c3ccc(Cl)cc3)nc1	CHEMBL3681632	pKi=7.88
CC(C)NC(=O)c1ccc(OCc2conc2c3ccccn3)nc1	CHEMBL3686271	pKi=7.88
Cc1onc(c1COc2ccc(cn2)C#N)c3ccccc3	CHEMBL3676457	pKi=7.88
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCCCC3)c4ccccc4	CHEMBL3676482	pKi=7.88
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCCN(CC(=O)NC4CCOCC4)C3)c5ccccc5	CHEMBL3676498	pKi=7.88
Cc1onc(c1COc2ccc(cn2)C(=O)NCc3onc(n3)C4CC4)c5ccccc5	CHEMBL3676471	pKi=7.88
OC(CNC(=O)c1ccc(OCc2conc2c3ccc(F)cc3)nc1)C(F)(F)F	CHEMBL3681610	pKi=7.88
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCOCC3)c4ccc(F)cc4	CHEMBL3681417	pKi=7.89
Fc1ccc(cc1)c2nocc2COc3ccc(cn3)C(=O)NC4CC4	CHEMBL3681606	pKi=7.89
Cc1nc(\C=C\c2c(nnn2C)c3ccccn3)sc1C(=O)NC4CCOCC4	CHEMBL3675684	pKi=7.9
Fc1ccc(cc1)c2noc(c2COc3ccc(cn3)C(=O)NC4CCOCC4)C(F)(F)F	CHEMBL3681449	pKi=7.9
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCCN(CC(=O)NC4CC4)C3)c5ccccc5	CHEMBL3676495	pKi=7.91
Clc1ccc(cc1)c2nocc2COc3ccc(cn3)C(=O)NC4CC4	CHEMBL3681619	pKi=7.91
Cc1onc(c1COc2ccc(cn2)C(=O)Nc3ccc(F)cc3)c4ccccc4	CHEMBL3676501	pKi=7.92
Cc1onc(c1COc2ccc(cn2)C(=O)NC(C)(C)C)c3ccccc3	CHEMBL3676499	pKi=7.93
Cc1onc(c1COc2ccc(cn2)C(=O)NCC3CCCOC3)c4ccccc4	CHEMBL3676526	pKi=7.93
CC(C)NC(=O)c1sc(\C=C\c2c(nnn2C)c3ccc(F)cc3)nc1C	CHEMBL3675679	pKi=7.95
COC(=O)c1ccc(OCc2c(C)onc2c3ccncn3)nc1	CHEMBL3681589	pKi=7.95
CC(C)C[C@@H](CO)NC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681507	pKi=7.96
Cc1onc(c1COc2ccc(cn2)C(=O)N[C@@H]3CCCC[C@H]3O)c4ccccc4	CHEMBL3676429	pKi=7.96
OCCNC(=O)c1ccc(OCc2conc2c3ccc(Cl)cc3)nc1	CHEMBL3681622	pKi=7.96
C[C@H](CO)NC(=O)c1ccc(OCc2conc2c3ccc(Cl)cc3)nc1	CHEMBL3681630	pKi=7.97
Cc1onc(c1COc2cc(c(cn2)C(=O)NC3CCOCC3)C(F)(F)F)c4ccccc4	CHEMBL3676513	pKi=7.97
Cc1onc(c1CNc2ccc(cn2)C(=O)NC3CC3)c4ccccc4	CHEMBL3681470	pKi=7.98
Cc1onc(c1CNc2ccc(cn2)C(=O)NCCO)c3ccccc3	CHEMBL3681467	pKi=7.98
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCSCC3)c4ccc(F)cc4	CHEMBL3681418	pKi=7.98
Fc1ccc(cc1)c2nocc2COc3ccc(cn3)C(=O)NC4CCOCC4	CHEMBL3681601	pKi=7.98
OCCCNC(=O)c1ccc(OCc2conc2c3ccc(Cl)cc3)nc1	CHEMBL3681624	pKi=7.99
CC(C)N1CCC(CC1)NC(=O)c2ccc(OCc3c(C)onc3c4ccccc4)nc2	CHEMBL3676488	pKi=8.0
Cc1onc(C2CCCCN2)c1CNc3ccc(cn3)C(=O)N4CCS(=O)(=O)CC4	CHEMBL3676452	pKi=8.0
Cc1onc(c1COc2ccc(NC(=O)C3CC3)cn2)c4ccccc4	CHEMBL3681485	pKi=8.0
Cc1onc(c1COc2ccc(cn2)C(=O)NC(C)(C)CO)c3ccccc3	CHEMBL3681486	pKi=8.0
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCCN(CC(=O)NCC(F)(F)F)C3)c4ccccc4	CHEMBL3676496	pKi=8.0
CN1C(=O)c2cc(Cl)ccc2n3cnc(C(=O)OCC4CC4)c13	CHEMBL458319	pKi=8.01
Cc1onc(c1COc2ccc(cn2)C(=O)NCC(F)(F)C(F)(F)F)c3ccccc3F	CHEMBL3676535	pKi=8.01
C[C@@H](O)CNC(=O)c1ccc(OCc2conc2c3ccc(F)cc3)nc1	CHEMBL3681614	pKi=8.02
CC(=O)Nc1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681482	pKi=8.03
CCN1CCC(CC1)NC(=O)c2ccc(OCc3c(C)onc3c4ccccc4)nc2	CHEMBL3676487	pKi=8.03
Cc1onc(c1COc2ccc(cn2)C(=O)NC(C)(C)CO)c3ccc(F)c(F)c3	CHEMBL3681564	pKi=8.03
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCCN(CC(=O)O)C3)c4ccccc4	CHEMBL3676493	pKi=8.03
NC(=O)c1ccc(nc1)C(OCc2conc2c3ccc(F)cn3)C(F)(F)F	CHEMBL3686278	pKi=8.03
CC(CO)NC(=O)c1ccc(OCc2conc2c3ccc(F)cc3)nc1	CHEMBL3681602	pKi=8.05
Cc1onc(c1CNc2ccc(cn2)C(=O)NC3CCOCC3)c4ccccc4	CHEMBL3681471	pKi=8.06
COCc1c(ncc2[nH]c3ccc(OCc4ccccc4)cc3c12)C(=O)OC(C)C	CHEMBL454095	pKd=8.08
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCCN(CC(=O)NCCO)C3)c4ccccc4	CHEMBL3676497	pKi=8.08
Cc1onc(c1COc2ccc(cn2)C(=O)NCCNC(=O)OC(C)(C)C)c3ccccc3	CHEMBL3681517	pKi=8.08
Cc1onc(c1COc2ccc(cn2)C(=O)NC(C)(C)CO)c3ccncn3	CHEMBL3681592	pKi=8.09
Cc1onc(c1COc2ccc(cn2)C(=O)NCC3CC3)c4cccc(Cl)c4	CHEMBL3676548	pKi=8.09
Cc1onc(c1COc2ccc(cn2)C(=O)NCCCCCCO)c3ccccc3	CHEMBL3681522	pKi=8.09
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCOC(C)(C)C3)c4ccccc4	CHEMBL3676484	pKi=8.1
FC(F)(F)CNC(=O)c1ccc(OCc2conc2c3ccccn3)nc1	CHEMBL3686274	pKi=8.1
FC1CCC(NC1)c2nocc2COc3ccc(cn3)C(=O)NC4CCOCC4	CHEMBL3676439	pKi=8.1
O[C@H]1CCC[C@@H]1NC(=O)c2ccc(OCc3conc3c4ccc(Cl)cc4)nc2	CHEMBL3681628	pKi=8.1
CCC(CC)CNC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3676469	pKi=8.11
COCCNC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681487	pKi=8.11
Cc1onc(c1COc2ccc(cn2)C(=O)NCC(C)(C)CO)c3ccccc3	CHEMBL3681490	pKi=8.11
Cc1onc(c1COc2ccc(cn2)C(=O)NCC(F)(F)F)c3cccc(Cl)c3	CHEMBL3676547	pKi=8.11
Cc1onc(c1CNc2ccc(cn2)C(=O)NCC3CC3)c4ccc(F)cc4	CHEMBL3681478	pKi=8.12
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CC3)c4cccc(Cl)c4	CHEMBL3676549	pKi=8.12
Cc1onc(c1CNc2ccc(cn2)C(=O)NC3CC3)c4ccc(F)cc4	CHEMBL3681480	pKi=8.13
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCSCC3)c4ccc(Cl)cc4	CHEMBL3681429	pKi=8.13
CC(C)NC(=O)c1ccc(OCc2conc2c3ccc(F)cc3)nc1	CHEMBL3681600	pKi=8.14
COC(=O)C(=O)Nc1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681483	pKi=8.14
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCN(Cc4ccccc4)CC3)c5ccccc5	CHEMBL3676489	pKi=8.14
CC(O)CNC(=O)c1ccc(OCc2conc2c3ccc(Cl)cc3)nc1	CHEMBL3681623	pKi=8.15
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CC3)c4ccncc4	CHEMBL3681453	pKi=8.15
CN1C(=O)CN=C(c2ccccc2)c3cc(ccc13)C#C	CHEMBL174535	pKd=8.16
CC(C)NC(=O)c1ccc(OCc2conc2C3CCC(F)CN3)nc1	CHEMBL3676440	pKi=8.17
CC(C)NC(=O)c1sc(\C=C\c2c(C)nnn2c3ccc(F)cc3)nc1C	CHEMBL3675682	pKi=8.17
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCSCC3)c4ccccn4	CHEMBL3681575	pKi=8.17
Cc1onc(c1COc2ccc(cn2)C(=O)NCC(C)(C)O)c3ccc(F)c(F)c3	CHEMBL3681566	pKi=8.17
CC1=NNC(=O)C(=C1)CNC(=O)c2ccc(OCc3c(C)onc3c4ccccc4)nc2	CHEMBL3676475	pKi=8.19
Cc1onc(c1CNc2ccc(cn2)C(=O)NC3CCOCC3)c4ccc(F)cc4	CHEMBL3681481	pKi=8.19
Cc1onc(c1COc2ccc(cn2)C(=O)N[C@H]3CCCC[C@@H]3O)c4ccccc4	CHEMBL3681499	pKi=8.19
Clc1ccc(cc1)c2nocc2COc3ccc(cn3)C(=O)NC4CCOCC4	CHEMBL3681621	pKi=8.19
CN1CCC(CC1)NC(=O)c2ccc(OCc3c(C)onc3c4ccccc4)nc2	CHEMBL3676486	pKi=8.2
Cc1nc(\C=C\c2c(nnn2C)c3ccc(F)cc3)sc1C(=O)NC4CCOCC4	CHEMBL3675680	pKi=8.21
Cc1onc(c1COc2ccc(cn2)C(=O)NCCO)c3ccncn3	CHEMBL3681597	pKi=8.22
CC(C)NC(=O)c1ccc(NCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681469	pKi=8.23
Cc1onc(c1CNc2ccc(cn2)C(=O)NCC(F)(F)F)c3ccc(F)cc3	CHEMBL3681477	pKi=8.23
Cc1onc(c1COc2ccc(cn2)C(=O)NCC(F)(F)F)c3ccncc3	CHEMBL3681451	pKi=8.23
CC(C)NC(=O)c1ccc(OCc2conc2c3ccc(Cl)cc3)nc1	CHEMBL3681620	pKi=8.25
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CC3)c4ccncn4	CHEMBL3681591	pKi=8.25
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCOCC3)c4ccncc4	CHEMBL3681455	pKi=8.25
OCC(CO)NC(=O)c1ccc(OCc2conc2c3ccc(Cl)cc3)nc1	CHEMBL3681629	pKi=8.26
CN1Cc2c(ncn2c3ccc(cc3C1=O)C#C)C(=O)OCCCCCOC(=O)c4ncn5c4CN(C)C(=O)c6cc(ccc56)C#C	CHEMBL449393	pKi=8.27
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCOCC3)c4ccc(Cl)cc4	CHEMBL3681428	pKi=8.27
COCCCNC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3676467	pKi=8.28
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCOCC3)c4cccc(F)c4F	CHEMBL3681559	pKi=8.28
Cc1onc(c1COc2ccc(cn2)C(=O)Nc3ccn(C)n3)c4ccccc4	CHEMBL3681541	pKi=8.29
CCN1CCCC(C1)NC(=O)c2ccc(OCc3c(C)onc3c4ccccc4)nc2	CHEMBL3676491	pKi=8.3
CCOC(=O)c1ncn2c1N(C)C(=O)c3cc(ccc23)C#C[Si](C)(C)C	CHEMBL461716	pKd=8.3
COc1ccc(cc1)N2Nc3c(cnc4ccccc34)C2=O	CHEMBL3144739	pKd=8.3
Cc1onc(c1COc2ccc(cn2)C(=O)N3CC(O)C3)c4ccccc4	CHEMBL3681493	pKi=8.3
Cc1onc(c1COc2ccc(cn2)C(=O)N[C@@H]3CCC[C@@H]3O)c4ccccc4	CHEMBL3681510	pKi=8.3
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCS(=O)(=O)CC3)c4ccccc4	CHEMBL3676485	pKi=8.31
CNC(=O)c1ccc(OCc2c(C)onc2c3ccncn3)nc1	CHEMBL3681595	pKi=8.32
Cc1onc(c1COc2ccc(cn2)C(=O)N[C@@H]3CCCC[C@@H]3O)c4ccccc4	CHEMBL3681503	pKi=8.32
CC(C)NC(=O)c1ccc(OCc2c(C)onc2c3ccc(F)c(F)c3)nc1	CHEMBL3681431	pKi=8.33
CC(C)OC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3676533	pKi=8.33
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCS(=O)(=O)CC3)c4ccc(F)cc4	CHEMBL3681419	pKi=8.33
CCCC(=O)N(C)Cc1c(nc2ccccn12)c3ccc(Cl)cc3	CHEMBL73416	pIC50=8.34
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCOCC3)c4ccccc4F	CHEMBL3676537	pKi=8.34
Cc1onc(c1COc2ccc(cn2)C(=O)NCC3CCOC3)c4ccccc4	CHEMBL3676527	pKi=8.34
Cc1onc(c1COc2ccc(cn2)C(=O)NCc3ccccn3)c4ccccc4	CHEMBL3676474	pKi=8.34
CC(C)NC(=O)c1ccc(OCc2c(C)onc2c3ccncc3)nc1	CHEMBL3681454	pKi=8.35
COC(=O)c1ccc(OCc2c(C)onc2c3ccc(Cl)cc3)nc1	CHEMBL3681421	pKi=8.35
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCS(=O)(=O)C3)c4ccccc4	CHEMBL3639803	pKi=8.35
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CN(C3)C(=O)OC(C)(C)C)c4ccccc4	CHEMBL3681516	pKi=8.35
Cc1onc(c1COc2ccc(cn2)C(=O)NCC(F)(F)F)c3ccccc3F	CHEMBL3676534	pKi=8.35
Cc1onc(c1COc2ccc(cn2)C(=O)NCCF)c3ccccc3	CHEMBL3676462	pKi=8.36
Cc1onc(c1COc2ccc(cn2)C(=O)N[C@H]3CCCC[C@H]3O)c4ccccc4	CHEMBL3681504	pKi=8.36
CNC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3676460	pKi=8.37
C[C@@H](CO)NC(=O)c1ccc(OCc2conc2c3ccc(Cl)cc3)nc1	CHEMBL3681631	pKi=8.37
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCOCC3)c4cc(F)ccc4F	CHEMBL3681563	pKi=8.37
Cc1onc(c1COc2ccc(cn2)C(=O)NCCN3CCNC3=O)c4ccccc4	CHEMBL3681514	pKi=8.37
Cc1onc(c1COc2ccc(cn2)C(=O)N3CCOCC3)c4ccc(F)cn4	CHEMBL3681579	pKi=8.39
Cc1onc(c1COc2ccc(cn2)C(=O)NC(C)(C)CO)c3ccc(Cl)cc3	CHEMBL3681551	pKi=8.39
Cc1onc(c1COc2ccc(cn2)C(=O)NCC3CC3)c4ccncc4	CHEMBL3681452	pKi=8.39
Cc1onc(c1COc2ccc(cn2)C(=O)NCCCCCO)c3ccccc3	CHEMBL3681521	pKi=8.39
CC(=O)NCCNC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681505	pKi=8.4
CCOC(=O)c1ncn2c1C3CCCN3C(=O)c4cc(ccc24)C#C[Si](C)(C)C	CHEMBL518197	pKd=8.4
Cc1onc(C2CCCCN2)c1COc3ccc(cn3)C(=O)NC(C)(C)CO	CHEMBL3676432	pKi=8.4
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCCC3)c4ccccc4	CHEMBL3676481	pKi=8.41
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCCC3O)c4ccccc4	CHEMBL3681500	pKi=8.41
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCOCC3)c4cccc(Cl)c4	CHEMBL3676550	pKi=8.41
Cc1onc(c1COc2ccc(cn2)C(=O)NCC3CC3)c4ccccc4	CHEMBL3676468	pKi=8.41
CCOC(=O)c1ncn2c1CN(C)C(=O)c3cc(ccc23)N=[N+]=[N-]	CHEMBL6597	pKd=8.42
COC(=O)c1ccc(OCc2c(C)onc2c3ccccn3)nc1	CHEMBL3681568	pKi=8.42
Cc1onc(c1COc2ccc(cn2)C(=O)O)c3ccc(Cl)cn3	CHEMBL3681581	pKi=8.42
CC(C)NC(=O)c1ccc(NCc2c(C)onc2c3ccc(F)cc3)nc1	CHEMBL3681479	pKi=8.43
CC(C)NC(=O)c1ccc(OCc2c(C)onc2c3ccccc3F)nc1	CHEMBL3676536	pKi=8.44
Cc1onc(c1COc2ccc(cn2)C(=O)NC3(C)CC3)c4ccccc4	CHEMBL3681536	pKi=8.44
Cc1onc(c1COc2ccc(cn2)C(=O)NCC(C)(C)CO)c3ccc(F)c(F)c3	CHEMBL3681565	pKi=8.48
Cc1onc(c1COc2ccc(cn2)c3onc(C)n3)c4ccccc4	CHEMBL3681542	pKi=8.48
Cc1cccc(c1)c2noc(C)c2COc3ccc(cn3)C(=O)NC4CCOCC4	CHEMBL3681546	pKi=8.5
Cc1onc(c1COc2ccc(cn2)C(=O)NCC3CC3)c4cccc(F)c4	CHEMBL3676539	pKi=8.5
CC(C)NC(=O)c1ccc(OCc2c(C)onc2c3cccc(C)c3)nc1	CHEMBL3681547	pKi=8.51
CCNC(=O)c1ccc(OCc2c(C)onc2c3ccncn3)nc1	CHEMBL3681594	pKi=8.51
Cc1cccc(OCc2c(C)onc2c3ccccc3)n1	CHEMBL3676454	pKi=8.51
CC(C)NC(=O)c1ccc(OCc2c(C)onc2c3ccncn3)nc1	CHEMBL3681590	pKi=8.52
Cc1onc(c1COc2ccc(cn2)C(=O)NCC(F)(F)F)c3cccc(F)c3	CHEMBL3676538	pKi=8.52
CC(C)NC(=O)c1cnc(OCc2c(C)onc2c3ccccc3)c(C)c1	CHEMBL3676519	pKi=8.53
CCNC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3676461	pKi=8.54
Cc1onc(c1CNc2ccc(cn2)C(=O)N3CCS(=O)(=O)CC3)c4ccc(Cl)cc4	CHEMBL3676451	pKi=8.54
Cc1onc(c1COc2ccc(cn2)C(=O)NC3(CC3)C#N)c4ccccc4	CHEMBL3681540	pKi=8.54
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCCCC3O)c4ccccc4	CHEMBL3681494	pKi=8.54
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCC3)c4ccccc4	CHEMBL3676480	pKi=8.55
Cc1onc(c1COc2ccc(cn2)C(=O)NCc3nc(cs3)C#N)c4ccccc4	CHEMBL3676473	pKi=8.55
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CC3)c4ccccc4	CHEMBL3676479	pKi=8.57
Cc1onc(c1COc2ccc(cn2)C(=O)NCC(F)(F)F)c3ccc(F)c(F)c3	CHEMBL3681430	pKi=8.57
Cc1onc(c1COc2ccc(cn2)C(=O)N[C@H]3CCC[C@H]3O)c4ccccc4	CHEMBL3681511	pKi=8.57
CN1CC2N(CN=C2C(=O)OC(C)(C)C)c3ccc(cc3C1=O)C#C[Si](C)(C)C	CHEMBL471977	pKi=8.58
CCOC(=O)c1ncn2c3ccc(cc3C(=O)N4CC[C@H]4c12)C#C[Si](C)(C)C	CHEMBL130416	pKd=8.59
Cc1nnn(c1\C=C\c2nc(C)c(s2)C(=O)NC3CCOCC3)c4ccc(F)cc4	CHEMBL3675681	pKi=8.59
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CC(C3)OCc4ccccc4)c5ccccc5	CHEMBL3681524	pKi=8.59
Cc1onc(c1COc2ccc(cn2)C(=O)NCCCCO)c3ccccc3	CHEMBL3681520	pKi=8.59
Cc1onc(c1COc2ccc(cn2)C(=O)NCCO)c3ccccc3	CHEMBL3676465	pKi=8.59
CC(O)CNC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3676466	pKi=8.6
CC(C)NC(=O)c1ccc(OCc2c(C)onc2c3ccc(F)cc3F)nc1	CHEMBL3681560	pKi=8.62
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCOCC3)c4ccc(F)c(F)c4	CHEMBL3681432	pKi=8.62
CC(C)NC(=O)c1ccc(OCc2c(C)onc2c3cccc(F)c3)nc1	CHEMBL3676540	pKi=8.64
CC(O)CCNC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681515	pKi=8.64
CC[C@H](CO)NC(=O)c1ccc(OCc2c(C)onc2c3ccccc3)nc1	CHEMBL3681509	pKi=8.64
Cc1onc(c1COc2ccc(cn2)C(=O)NC3CCOCC3)c4ccc(F)cc4F	CHEMBL3681561	pKi=8.64
Cc1onc(c1COc2ccc(cn2)C(=O)NCC(C)(C)O)c3ccccc3	CHEMBL3681495	pKi=8.64
