FC(F)(F)c1ccc(nc1)c2nc(cs2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431865	pIC50=6.03
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4cccc(c4)N5CCCC5=O	CHEMBL3431716	pIC50=6.85
[O-][N+](=O)c1cc(n[nH]1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431750	pIC50=6.85
CC1=NC=C(C(=O)N1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431910	pIC50=6.86
CN1CCN([C@H](C1)c2onc(n2)c3ccc4NC(=O)Cc4c3)C(=O)COc5ccccc5	CHEMBL3431557	pIC50=6.86
COc1ccc(Cl)cc1S(=O)(=O)N2COc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431595	pIC50=6.86
Cc1onc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431469	pIC50=6.86
COc1ccc(Cl)cc1S(=O)(=O)N2COc3ccc(cc23)C(=O)Nc4ccn(CC(=O)O)n4	CHEMBL3431824	pIC50=6.87
COc1ccc(Cl)cc1S(=O)(=O)N[C@@H]2CCCN(C2)C(=O)COc3ccccc3	CHEMBL3431586	pIC50=6.87
COc1ccc(Cl)cc1S(=O)(=O)Nc2cc(ccc2\C=C\C(=O)O)C(=O)Nc3ccccc3	CHEMBL3431823	pIC50=6.87
O=C(COc1ccccc1)N2CC3CC3C2c4onc(n4)c5ccc6NC(=O)Cc6c5	CHEMBL3431620	pIC50=6.87
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(cs3)c4ccc5OCOc5c4	CHEMBL3431853	pIC50=6.87
COc1ccc(Cl)cc1CN2C(=O)OCc3ccc(cc23)C(=O)Nc4nc(CC(=O)O)cs4	CHEMBL3431740	pIC50=6.88
COc1ccc(Cl)cc1S(=O)(=O)N(C)c2cc(cc3OCOc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431829	pIC50=6.88
COc1ccc(Cl)cc1S(=O)(=O)N2CCCCc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431612	pIC50=6.88
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3c(F)cc(cc23)C(=O)Nc4ccc(C(=O)O)c(Cl)c4	CHEMBL3431913	pIC50=6.88
COc1ccc(Cl)cc1S(=O)(=O)N2CCc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(Cl)c4	CHEMBL3431549	pIC50=6.88
O=C(COc1ccccc1)N2CCNC[C@@H]2c3onc(n3)c4ccc5[nH]cnc5c4	CHEMBL3431556	pIC50=6.88
COc1ccc(Cl)cc1Cc2cn(C)c3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431712	pIC50=6.89
COc1ccc(Cl)cc1S(=O)(=O)N2COc3c(F)cc(cc23)C(=O)Nc4ccc(C(=O)O)c(Cl)c4	CHEMBL3431897	pIC50=6.89
O=C(COc1ccccc1)N2CCCC[C@@H]2C#Cc3ccc4[nH]cnc4c3	CHEMBL3431723	pIC50=6.89
O=C(COc1ccccc1)N2CCCC[C@@H]2c3csc(n3)c4n[nH]c5ccccc45	CHEMBL3431863	pIC50=6.89
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nnn(n3)c4ccc5[nH]ccc5c4	CHEMBL3431708	pIC50=6.89
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4ccc5cccnc5n4	CHEMBL3431492	pIC50=6.89
OC(=O)c1ccc(NC(=O)c2ccc3c(c2)N(CCS3=O)S(=O)(=O)c4cccc(Cl)c4)cc1	CHEMBL3431795	pIC50=6.89
OC(=O)c1ccc(cc1)c2csc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431805	pIC50=6.89
COc1ccc(Cl)cc1CN2C(=O)CSc3ccc(cc23)C(=O)Nc4nc(CC(=O)O)cs4	CHEMBL3431646	pIC50=6.9
COc1ccc(Cl)cc1S(=O)(=O)NC2=CC(=CN(C)C2=O)C(=O)Nc3ccc(cc3)C(=O)O	CHEMBL3431555	pIC50=6.9
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4cccc(c4)N5C(=O)CCC5=O	CHEMBL3431496	pIC50=6.9
OC(=O)Cc1ccc(NC(=O)c2ccc3CCN(c3c2)S(=O)(=O)c4cccc(Cl)c4)cc1	CHEMBL3431691	pIC50=6.9
OC(=O)c1ccc(NC(=O)c2ccc3CCCN(c3c2)S(=O)(=O)c4cccc(c4)C(F)(F)F)cc1F	CHEMBL3431554	pIC50=6.9
CC(=O)Nc1cc(F)cc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431674	pIC50=6.91
CCCN(c1cc(cc2OCOc12)C(=O)Nc3nc(CC(=O)O)cs3)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431888	pIC50=6.91
COc1ccc(Cl)cc1CN2C(=O)C3(CC3)c4ccc(cc24)C(=O)Nc5ccc(cc5)C(=O)O	CHEMBL3431811	pIC50=6.91
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3c(Cl)cc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431883	pIC50=6.91
CS(=O)(=O)c1ccc(cc1)n2nnc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431696	pIC50=6.91
Cc1cc(cc(c1C)S(=O)(=O)Nc2cccc(c2)C(F)(F)F)C(=O)Nc3ccc(cc3)C(=O)O	CHEMBL3431520	pIC50=6.91
Cc1ccnc(c1)N2CCN(CC2)C(=O)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431778	pIC50=6.91
Nc1cc(ccn1)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431594	pIC50=6.91
COc1ccc(Cl)cc1S(=O)(=O)N2CCSc3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431623	pIC50=6.92
Cc1cc(c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4)n(C)n1	CHEMBL3431467	pIC50=6.92
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4ccc5OCC(=O)Nc5c4	CHEMBL3431663	pIC50=6.92
Oc1nnc(Cl)cc1c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431651	pIC50=6.92
Nc1ncc(Cl)c(n1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431480	pIC50=6.93
O=C(COc1ccccc1)N2CCCC[C@@H]2C(=O)N3Cc4ccc(O[C@H]5CCOC5)cc4C3	CHEMBL3431803	pIC50=6.93
COc1ccc(Cl)cc1S(=O)(=O)c2c[nH]c3ccc(cc23)C(=O)Nc4ccccc4	CHEMBL3431812	pIC50=6.94
Cc1cc(on1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431749	pIC50=6.94
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4cccc(c4)C5=NNC(=O)O5	CHEMBL3431600	pIC50=6.94
COc1ccc(Cl)cc1S(=O)(=O)N2CCNc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431610	pIC50=6.95
COc1ccc(Cl)cc1S(=O)(=O)N2CCc3ccc(cc23)C#Cc4ccc(cc4)C(=O)O	CHEMBL3431575	pIC50=6.95
COc1ccc(Cl)cc1S(=O)(=O)c2cn(CS(=O)(=O)C)c3ccc(cc23)C(=O)Nc4ccccc4	CHEMBL3431463	pIC50=6.95
NC(=O)c1cncc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431566	pIC50=6.95
Nc1cccc(n1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431665	pIC50=6.95
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4cccc(c4)N5CCC5=O	CHEMBL3431583	pIC50=6.95
CC(=O)Nc1cccc(c1)n2nnc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431508	pIC50=6.96
CN(C)C(=O)CCC(=O)Nc1cc(F)cc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431769	pIC50=6.96
NS(=O)(=O)c1ccc(cc1)c2noc(n2)C3C4CC4CN3C(=O)COc5ccccc5	CHEMBL3431911	pIC50=6.96
Nc1cc(ccn1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431670	pIC50=6.96
Nc1cccc(c1)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431528	pIC50=6.96
O=C(COc1ccccc1)N2CCCC[C@@H]2c3onc(n3)c4cncc(c4)C(=O)NC5CC5	CHEMBL3431619	pIC50=6.96
OC(=O)c1ccc(NC(=O)c2ccc3CCCN(c3c2)S(=O)(=O)c4cc(Cl)cc(Cl)c4)cc1F	CHEMBL3431553	pIC50=6.96
CC(=O)Nc1ccc(cc1)n2nnc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431709	pIC50=6.97
CC(=O)Nc1cccc(c1)C#C[C@H]2CCCCN2C(=O)COc3ccccc3	CHEMBL3431644	pIC50=6.97
Nc1cc(ccn1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431572	pIC50=6.97
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4cccs4	CHEMBL3431699	pIC50=6.97
CCOc1ccc(cc1N(CCS(=O)O)S(=O)(=O)c2cc(Cl)ccc2OC)C(=O)Nc3ccc(CC(=O)O)cc3	CHEMBL3431724	pIC50=6.98
Fc1ccccc1c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431700	pIC50=6.98
O=C(COc1ccccc1)N2CCNC[C@@H]2c3onc(n3)c4ccc5NC(=O)Cc5c4	CHEMBL3431558	pIC50=6.98
COc1ccc(Cl)cc1S(=O)(=O)N2CCS(=O)(=O)c3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431763	pIC50=6.99
O=C(COc1ccccc1)N2CCCC[C@@H]2C(=O)N3Cc4ccc(OC5CCOCC5)cc4C3	CHEMBL3431801	pIC50=6.99
OC(=O)c1ccc(NC(=O)c2ccc3CCN(c3c2)S(=O)(=O)c4ccc(Cl)c(Cl)c4)cc1F	CHEMBL3431547	pIC50=6.99
CC(=O)NCc1cccc(c1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431509	pIC50=7.0
COc1ccc(Cl)cc1Cn2cc(C(=O)O)c3ccc(cc23)C(=O)Nc4ccccc4	CHEMBL3431770	pIC50=7.0
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4cccc5NNC(=O)c45	CHEMBL3431667	pIC50=7.0
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431635	pIC50=7.01
COc1ccc(Cl)cc1S(=O)(=O)N2CCc3ccc(cc23)C(=O)Nc4ccc(CC(=O)O)cc4	CHEMBL3431626	pIC50=7.01
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4cccc(c4)N5CC(=O)NC5=O	CHEMBL3431790	pIC50=7.01
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4ccc(cc4)n5cnnn5	CHEMBL3431482	pIC50=7.01
O=C(COc1ccccc1)N2CCCC[C@@H]2c3onc(n3)c4ccc5NC(=O)OCc5c4	CHEMBL3431751	pIC50=7.01
CCN(c1cc(cc2OCOc12)C(=O)Nc3nc(CC(=O)O)cs3)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431884	pIC50=7.02
Clc1ccc(cn1)c2csc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431856	pIC50=7.02
NC(=O)c1cn2ccc(cc2n1)c3noc(n3)[C@H]4CCCCN4C(=O)COc5ccccc5	CHEMBL3431568	pIC50=7.02
O=C(COc1ccccc1)N2CCCC[C@@H]2c3onc(n3)c4ccc5CC(=O)Nc5c4	CHEMBL3431460	pIC50=7.02
O=C(COc1ccccc1)N2CCCC[C@@H]2c3onc(n3)c4cccc(c4)N5C=NNC5=O	CHEMBL3431761	pIC50=7.02
COc1ccc(Cl)cc1S(=O)(=O)N2CCS(=O)c3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431659	pIC50=7.03
NC(=O)c1cccc(c1)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431531	pIC50=7.03
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4ccc5NCC(=O)Nc5c4	CHEMBL3431660	pIC50=7.03
OC(=O)c1cccc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431517	pIC50=7.03
CC1(C)NC(=O)N(C1=O)c2ccc(Cl)c(c2)c3onc(n3)[C@H]4CCCCN4C(=O)COc5ccccc5	CHEMBL3431479	pIC50=7.04
COc1ccc(Cl)cc1CN2C(=O)C3(CC3)c4ccc(cc24)C(=O)Nc5nc(CC(=O)O)cs5	CHEMBL3431797	pIC50=7.04
COc1ccc(Cl)cc1S(=O)(=O)N2CC(C)c3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431898	pIC50=7.04
Cc1sc(nc1c2cccc(c2)C(=O)O)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431878	pIC50=7.04
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4ccc(cc4)n5cncn5	CHEMBL3431481	pIC50=7.04
Brc1ccc(s1)c2csc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431857	pIC50=7.05
CCN(c1cc(cc2OCOc12)C(=O)Nc3ncc(CC(=O)O)s3)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431886	pIC50=7.05
COc1ccc(Cl)cc1CN2C(=O)OC(C)(C)c3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431506	pIC50=7.05
Cc1ccc(cn1)c2nc(cs2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431868	pIC50=7.05
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4cnc5[nH]cnc5c4	CHEMBL3431643	pIC50=7.05
O=C(COc1ccccc1)N2CCCC[C@@H]2c3onc(n3)c4cccc(c4)N5CCCC5=O	CHEMBL3431759	pIC50=7.05
O=C(COc1ccccc1)N2CCNCC2c3onc(n3)c4ccc(cc4)N5CCOCC5	CHEMBL3431534	pIC50=7.05
O=C(COc1ccccc1)N2CCOC[C@@H]2c3onc(n3)c4ccc5[nH]cnc5c4	CHEMBL3431500	pIC50=7.05
OC(=O)c1ccc(NC(=O)c2ccc3CCN(c3c2)S(=O)(=O)c4cc(Cl)cc(Cl)c4)cc1Cl	CHEMBL3431550	pIC50=7.05
CN1CCN(CC1)c2cc3CN(Cc3cc2Cl)C(=O)[C@H]4CCCCN4C(=O)COc5ccccc5	CHEMBL3431734	pIC50=7.06
COc1ccc(Cl)cc1S(=O)(=O)N2CCSc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(Cl)c4	CHEMBL3431765	pIC50=7.06
NS(=O)(=O)c1ccc(cc1)C#C[C@H]2CCCCN2C(=O)COc3ccccc3	CHEMBL3431706	pIC50=7.06
NS(=O)(=O)c1cccc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431516	pIC50=7.06
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4ccc5[nH]ncc5c4	CHEMBL3431565	pIC50=7.06
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)C4CCCCC4	CHEMBL3431473	pIC50=7.06
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4cccc5[nH]cnc45	CHEMBL3431483	pIC50=7.06
COc1ccc(Cl)cc1S(=O)(=O)N2CCc3ccc(cc23)C(=O)Nc4ccn(CC(=O)O)n4	CHEMBL3431835	pIC50=7.07
COc1ccc(Cl)cc1S(=O)(=O)c2nn(C)c3ccc(cc23)C(=O)Nc4ccccc4	CHEMBL3431786	pIC50=7.07
FC(F)(F)C1(CC1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431650	pIC50=7.07
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4cccc(c4)C#N	CHEMBL3431905	pIC50=7.07
OC(=O)c1ccc(NC(=O)c2ccc(Cl)c(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)c2)cc1	CHEMBL3431521	pIC50=7.07
COc1ccc(Cl)cc1S(=O)(=O)N2CCSc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431764	pIC50=7.08
Fc1cccc(c1)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431701	pIC50=7.08
O=C(COc1ccccc1)N2CCCC[C@@H]2c3onc(n3)C4=CC(=O)NC=C4	CHEMBL3431592	pIC50=7.08
COc1ccc(Cl)cc1S(=O)(=O)N(C)c2cc(cc3OCCOc23)C(=O)Nc4nc(CC(=O)O)cs4	CHEMBL3431827	pIC50=7.09
COc1ccc(Cl)cc1S(=O)(=O)N2CC(Oc3ccc(cc23)C(=O)Nc4ccc(F)cc4)C(=O)O	CHEMBL3431785	pIC50=7.09
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4ccc(cc4)C#N	CHEMBL3431904	pIC50=7.09
OC(=O)c1ccc(NC(=O)c2ccc3SCCN(c3c2)S(=O)(=O)c4cccc(Cl)c4)cc1	CHEMBL3431794	pIC50=7.09
CC(=O)Nc1cc(ccc1F)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431673	pIC50=7.1
COc1ccc(Cl)cc1S(=O)(=O)N2COc3c(C)cc(cc23)C(=O)Nc4nc(CC(=O)O)cs4	CHEMBL3431721	pIC50=7.1
COc1ccc(cn1)c2nc(cs2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431872	pIC50=7.1
Cc1nn(C)c(c1Cl)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431468	pIC50=7.1
Cn1cnc(Br)c1c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431466	pIC50=7.1
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(n[nH]3)c4cccc(c4)c5ocnn5	CHEMBL3431601	pIC50=7.1
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4ccc5[nH]nnc5c4	CHEMBL3431495	pIC50=7.1
O=C(COc1ccccc1)N2CCCC[C@@H]2c3onc(n3)c4ccnc(c4)C(=O)N5CCOCC5	CHEMBL3431526	pIC50=7.1
OC(=O)c1cccc(c1)c2nc(cs2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431847	pIC50=7.1
Oc1ccc(cc1)c2csc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431852	pIC50=7.1
CCOC(=O)c1cncc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431563	pIC50=7.11
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3c(Cl)cc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431914	pIC50=7.11
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3c(F)cc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431903	pIC50=7.11
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3c2cc(cc3C(F)(F)F)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431918	pIC50=7.11
COc1ccc(Cl)cc1S(=O)(=O)N2CCc3c(C)cc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431605	pIC50=7.11
COc1ccc(Cl)cc1S(=O)(=O)N2COc3c(C)cc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431916	pIC50=7.11
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4ccc5snnc5c4	CHEMBL3431491	pIC50=7.11
COc1ccc(Cl)cc1S(=O)(=O)N2C[C@H](C)c3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431498	pIC50=7.12
Cn1cc(c2cc(ccc12)C(=O)Nc3nc(CC(=O)O)cs3)S(=O)(=O)c4cccc(Cl)c4	CHEMBL3431685	pIC50=7.12
Fc1cc(cc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4)N5C(=O)CCC5=O	CHEMBL3431772	pIC50=7.12
NC(=O)c1ccc(cc1)C#C[C@H]2CCCCN2C(=O)COc3ccccc3	CHEMBL3431710	pIC50=7.12
CCn1c(C)nc(Cl)c1c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431465	pIC50=7.13
CCn1cc(c2cc(ccc12)C(=O)Nc3ccc(cc3)C(=O)O)S(=O)(=O)c4cc(Cl)ccc4OC	CHEMBL3431478	pIC50=7.13
Cc1cc(C)cc(c1)S(=O)(=O)c2nn(C)c3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431844	pIC50=7.13
CC(C)C(=O)Nc1cccc(c1)c2n[nH]c(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431579	pIC50=7.14
COc1ccc(Cl)cc1S(=O)(=O)N2CCc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431548	pIC50=7.14
Oc1ccc(cc1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431593	pIC50=7.14
COc1ccc(Cl)cc1S(=O)(=O)N2CCNc3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431576	pIC50=7.15
COc1ccc(Cl)cc1S(=O)(=O)N2CCc3c(C)cc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431602	pIC50=7.15
COc1ccc(Cl)cc1S(=O)(=O)c2cn(C)c3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431909	pIC50=7.15
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3c(Cl)cc(cc23)C(=O)Nc4ncc(CC(=O)O)s4	CHEMBL3431926	pIC50=7.16
CCOC(=O)c1cn2ccc(cc2n1)c3noc(n3)[C@H]4CCCCN4C(=O)COc5ccccc5	CHEMBL3431567	pIC50=7.17
COc1ccc(Cl)cc1CN2C(=O)C(C)(C)c3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431633	pIC50=7.17
COc1ccc(Cl)cc1S(=O)(=O)N(C)c2cc(cc3OCOc23)C(=O)Nc4ncc(CC(=O)O)s4	CHEMBL3431880	pIC50=7.17
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(cs3)c4ccncc4	CHEMBL3431810	pIC50=7.17
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4cccc(c4)N5CCCS5(=O)=O	CHEMBL3431715	pIC50=7.17
OB(O)c1cccc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431608	pIC50=7.17
[O-][N+](=O)c1oc(cc1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431698	pIC50=7.17
COc1ccc(Cl)cc1S(=O)(=O)N2CCSc3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431472	pIC50=7.18
COc1ccc(Cl)cc1S(=O)(=O)N2CCc3c(C)cc(cc23)C(=O)Nc4ccc(C(=O)O)c(Cl)c4	CHEMBL3431606	pIC50=7.18
CS(=O)(=O)NCc1cccc(c1)c2onc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431510	pIC50=7.18
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(cs3)c4ccc5NC(=O)Cc5c4	CHEMBL3431850	pIC50=7.18
OC(=O)Cc1ccc(NC(=O)c2ccc3ccn(c3c2)S(=O)(=O)c4cccc(Cl)c4)cc1	CHEMBL3431687	pIC50=7.18
OC(=O)c1ccc(NC(=O)c2ccc3OCCN(c3c2)S(=O)(=O)c4cccc(Cl)c4)cc1	CHEMBL3431611	pIC50=7.18
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3ccc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431573	pIC50=7.19
COc1ccc(cc1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL2216775	pIC50=7.19
O=C(COc1ccccc1)N2CCCC[C@@H]2c3nc(cs3)c4cccc(c4)C#N	CHEMBL3431855	pIC50=7.19
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4cccc(c4)N5CC(=O)NC5=O	CHEMBL3431714	pIC50=7.19
NC(=O)COc1cccc(c1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4	CHEMBL3431902	pIC50=7.2
NC(=O)c1n[nH]c2cc(ccc12)c3noc(n3)[C@H]4CCCCN4C(=O)COc5ccccc5	CHEMBL3431561	pIC50=7.2
O=C(COc1ccccc1)N2CCCC[C@@H]2C(=O)N3Cc4ccc(O[C@@H]5CCOC5)cc4C3	CHEMBL3431802	pIC50=7.2
O=C(COc1ccccc1)N2CCCC[C@@H]2C(=O)N3Cc4ccc(cc4C3)C5CCOC5	CHEMBL3431739	pIC50=7.2
O=C(COc1ccccc1)N2CCCC[C@@H]2C(=O)N3Cc4ccc(cc4C3)C5CCOCC5	CHEMBL3431737	pIC50=7.2
COc1ccc(Cl)cc1S(=O)(=O)N(C)c2cccc(c2)C(=O)Nc3nc(CC(=O)O)cs3	CHEMBL3431773	pIC50=7.21
COc1ccc(Cl)cc1S(=O)(=O)N2CC(C)c3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431900	pIC50=7.21
COc1ccc(Cl)cc1S(=O)(=O)N2COc3c(F)cc(cc23)C(=O)Nc4ccc(C(=O)O)c(F)c4	CHEMBL3431896	pIC50=7.21
COc1ccc(Cl)cc1Sc2cn(C)c3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431908	pIC50=7.21
COc1ccc(Cl)cc1S(=O)(=O)N2CCOc3ccc(cc23)C(=O)Nc4ccc(cc4)C5=NOC(=O)N5	CHEMBL3431544	pIC50=7.22
COc1ccc(Cl)cc1S(=O)(=O)N2COCc3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431647	pIC50=7.22
COc1ccc(Cl)cc1S(=O)(=O)c2c3cc(ccc3nn2C)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431783	pIC50=7.22
Cc1cc(C)cc(c1)S(=O)(=O)N2CCS(=O)c3ccc(cc23)C(=O)Nc4ccc(cc4)C(=O)O	CHEMBL3431796	pIC50=7.22
O=C(COc1ccccc1)N2CCCC[C@@H]2c3noc(n3)c4cccc(c4)N5C=CNC5=O	CHEMBL3431741	pIC50=7.22
O=C(COc1ccccc1)N2CCCC[C@@H]2c3onc(n3)c4cccc(c4)N5CCCS5(=O)=O	CHEMBL3431758	pIC50=7.22
