COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1	mycophenolate mofetil	pKi=8.1549015	pKi=8.1549015	pKi=8.1549015
NC1=NC2=C(NC=N2)C(=S)N1	thioguanine
COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C	mycophenolic acid	pIC50=4.7	pIC50=4.7	pIC50=4.7	pIC50=6.2
O[C@H]1[C@H](COP(=O)(O)O)OC([C@H]1O)n2cnc3c(O)nc(C=C)nc23	CHEMBL607644	pIC50=6.0
COc1c(C)c2COC(=O)c2c(O)c1CCNS(=O)(=O)CS(=O)(=O)NC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45	CHEMBL446927	pKi=6.77
COc1cc(NC(=O)c2cc3ccccc3s2)ccc1c4ocnc4	CHEMBL321581	pIC50=6.77
C\C(=C/Cc1c(O)c(C)c2COC(=O)c2c1O)\CCC(=O)O	CHEMBL132727	pIC50=6.77
NC(=O)c1csc(n1)[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(NCc6ccccc6)nc45)[C@@H](O)[C@H]2O	CHEMBL265870	pKi=6.77
COc1c(C)c2COC(=O)c2c(O)c1CCNS(=O)(=O)CS(=O)(=O)NC[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)n4cnc5c(N)ncnc45	CHEMBL1683748	pKi=6.78
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)CP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)cccc45	CHEMBL3098178	pKi=6.78
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CP(=O)(O)O	CHEMBL427225	pIC50=6.78
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)N[C@@H](Cc3ccccc3)C(=O)O	CHEMBL2437254	pKi=6.79
CNc1nc(Nc2ccc(c(OC)c2)c3ocnc3)nc(n1)N4CCOCC4	CHEMBL305214	pIC50=6.8
COc1cc(Nc2nc(nc(n2)c3ccccc3)N4CCN(CC4)C=O)ccc1c5ocnc5	CHEMBL65957	pIC50=6.8
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4cccc(c4)C(=O)O	CHEMBL151112	pIC50=6.8
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4cccc(c4)S(=O)(=O)C	CHEMBL358383	pIC50=6.8
COc1cc(Nc2nc(N)n(n2)c3ccccc3)ccc1c4ocnc4	CHEMBL307547	pIC50=6.82
COc1cc2[nH]c3CC(=O)CCCc3c2cc1c4ocnc4	CHEMBL277187	pIC50=6.82
Cc1cccc(NC(=O)Nc2ccc3cncnc3c2)c1	CHEMBL26741	pIC50=6.82
NC(=O)c1csc(n1)[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(Nc6ccccc6)nc45)[C@@H](O)[C@H]2O	CHEMBL441190	pKi=6.82
COC(=O)[C@H](CCSC)NC(=O)CC\C(=C\Cc1c(O)c2C(=O)OCc2c(C)c1OC)\C	CHEMBL3098174	pKi=6.83
COc1c(C)c2CCC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)O	CHEMBL133972	pIC50=6.85
COc1cc(NC(=O)c2cc3ccccn3c2)ccc1c4ocnc4	CHEMBL95622	pIC50=6.85
COc1cc(Nc2oc(cn2)c3ccccc3C(=O)N(C)C)ccc1c4ocnc4	CHEMBL66564	pIC50=6.85
COc1ccc(cc1N2CCN(C)CC2)c3cc(O)c4cc(c(OC)cc4n3)c5ocnc5	CHEMBL152931	pIC50=6.85
NC(=O)c1csc(n1)[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(nc45)c6ccccc6)[C@@H](O)[C@H]2O	CHEMBL264107	pKi=6.85
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)N[C@@H](CCSC)C(=O)O	CHEMBL3098175	pKi=6.87
CCc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CN(C)CCP(=O)(O)O	CHEMBL210909	pIC50=6.88
CCCCNC(=O)c1cccc(N\C(=N\c2ccc(c(OC)c2)c3ocnc3)\NC#N)c1	CHEMBL101941	pIC50=6.89
CN(C(=O)Nc1ccc2c(c(C)[nH]c2c1)c3ccncc3)c4ccccc4	CHEMBL208219	pIC50=6.89
CNc1nc(Nc2ccc(c(OC)c2)c3ocnc3)nc(n1)N4CCC[C@H]4CO	CHEMBL420547	pIC50=6.89
CNc1nc(Nc2ccc(c(OC)c2)c3ocnc3)nc(n1)c4cccc(C)c4	CHEMBL305059	pIC50=6.89
COc1cc(NC(=O)c2cc3ccccc3n2C)ccc1c4ocnc4	CHEMBL329952	pIC50=6.89
COc1cc(NC(=O)c2oc(cc2)C(C)(C)C)ccc1c3ocnc3	CHEMBL97097	pIC50=6.89
COc1cc(Nc2nc(NCCC(=O)O)nc(n2)c3ccccc3)ccc1c4ocnc4	CHEMBL304521	pIC50=6.89
COc1cc2[nH]c(c3ccccc3)c(C#N)c2cc1c4ocnc4	CHEMBL23842	pIC50=6.89
C\C(=C/Cc1c(O)c2C(=O)OCc2c(C)c1c3ccccc3)\CCC(=O)O	CHEMBL335272	pIC50=6.89
Cn1cc(C#N)c2ccc(Nc3oc(cn3)c4cccc(CNC(=O)c5ccccc5)c4)cc12	CHEMBL333901	pIC50=6.89
CCOC(=O)c1ccccc1c2oc(Nc3ccc(c(OC)c3)c4ocnc4)nc2	CHEMBL307084	pIC50=6.9
COc1c(C\C=C(/C)\CCC(=O)O)c(O)c2C(=O)OCc2c1OC	CHEMBL132892	pIC50=6.9
CCNC(=O)N1CCC2(C1)Nc3cc(OC)c(cc3C(=O)N2C)c4ocnc4	CHEMBL373029	pIC50=6.92
COc1c(C)c2CSC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)O	CHEMBL135788	pIC50=6.92
COc1cc(NC(=O)Nc2cccc(\C=C\C(=O)NO)c2)ccc1c3ocnc3	CHEMBL1215244	pKi=6.92
COc1cc(NC(=O)\C=C\c2ccc(F)cc2)ccc1c3ocnc3	CHEMBL100403	pIC50=6.92
COc1cc(Nc2cc(on2)c3ccccc3)ccc1c4ocnc4	CHEMBL107337	pIC50=6.92
COc1ccc(cc1)c2oc(Nc3ccc(c(OC)c3)c4ocnc4)nc2	CHEMBL66012	pIC50=6.94
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)CP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(nc45)c6ccccc6	CHEMBL410745	pKi=6.96
COc1cc(NC(=O)c2cc3ccccc3[nH]2)ccc1c4ocnc4	CHEMBL95601	pIC50=6.96
COc1cc(NC(=O)c2ccc(C)s2)ccc1c3ocnc3	CHEMBL95383	pIC50=6.96
COc1cc(NC2=NCC(O2)c3ccccc3)ccc1c4ocnc4	CHEMBL104535	pIC50=6.96
COc1cc(N\C(=N\c2cccc(CNC(=O)OCC3CCOC3)c2)\NC#N)ccc1c4ocnc4	CHEMBL98265	pIC50=6.96
COc1cc(nc(Nc2ccc(c(OC)c2)c3ocnc3)n1)c4ccccc4	CHEMBL104313	pIC50=6.96
COc1cc2nc(C)cc(O)c2cc1c3ocnc3	CHEMBL150487	pIC50=6.96
COc1ccccc1\C=C\C(=O)Nc2ccc(c(OC)c2)c3ocnc3	CHEMBL319883	pIC50=6.96
NC(=O)c1csc(n1)[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OC[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O	CHEMBL3144029	pIC50=6.96
NC(=O)c1csc(n1)[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O	CHEMBL394276	pKi=6.96
CNC(=O)c1ccccc1c2oc(Nc3ccc(c(OC)c3)c4ocnc4)nc2	CHEMBL305786	pIC50=6.98
COc1cc2NC(=O)N(C)C(=O)c2cc1c3ocnc3	CHEMBL360022	pIC50=6.98
COc1cc2NC3(CCN(C3)C(=O)OC(C)(C)C)N(C)C(=O)c2cc1c4ocnc4	CHEMBL371533	pIC50=6.98
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45	CHEMBL3098180	pKi=6.99
CCc1cc(Nc2oc(cn2)c3ccccc3N(C)C(=O)CO)ccc1c4ocnc4	CHEMBL62467	pIC50=7.0
CN(C(=O)CO)c1ccccc1c2oc(Nc3ccc(c(C)c3)c4ocnc4)nc2	CHEMBL293640	pIC50=7.0
COc1cc2NC(=S)N(Cc3ccncc3)C(=O)c2cc1c4ocnc4	CHEMBL414657	pIC50=7.0
Cn1cc(C#N)c2ccc(Nc3oc(cn3)c4ccc(CNC(=O)c5ccccc5)cc4)cc12	CHEMBL119655	pIC50=7.0
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)Nc3ncn[nH]3	CHEMBL2418580	pIC50=7.01
COc1cccc(c1)c2oc(Nc3ccc(c(OC)c3)c4ocnc4)nc2	CHEMBL430981	pIC50=7.01
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCP(=O)(O)O	CHEMBL210910	pIC50=7.02
COc1cc2NC3(Cc4ccsc4C3)N(C)C(=O)c2cc1c5ocnc5	CHEMBL197546	pIC50=7.02
C[C@@H](NC(=O)c1ccc2C(=O)c3ccccc3Nc2c1)c4ccccc4	CHEMBL389085	pIC50=7.02
CC(=O)NCc1ccc(cc1)c2oc(Nc3ccc4c(cn(C)c4c3)C#N)nc2	CHEMBL119208	pIC50=7.03
COC(=O)[C@H](CO)NC(=O)CC\C(=C\Cc1c(O)c2C(=O)OCc2c(C)c1OC)\C	CHEMBL3098172	pKi=7.03
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CN(CCP(=O)(O)O)S(=O)(=O)N	CHEMBL380155	pIC50=7.03
COc1cc2NC3(CCN(C3)C(=O)C(C)(C)C)N(C)C(=O)c2cc1c4ocnc4	CHEMBL198536	pIC50=7.03
N(c1ccc2c(c[nH]c2c1)c3ocnc3)c4oc(cn4)c5ccccc5	CHEMBL109335	pIC50=7.03
NC(=O)c1csc(n1)[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(C=C)nc45)[C@@H](O)[C@H]2O	CHEMBL429702	pKi=7.03
COc1cc(Nc2oc(cn2)c3ccccc3N(C)C(=O)CN4CCOCC4)ccc1c5cocn5	CHEMBL302609	pIC50=7.04
COc1cc2NC(=S)N(CCc3ccccn3)C(=O)c2cc1c4ocnc4	CHEMBL180088	pIC50=7.04
CCOc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)O	CHEMBL337240	pIC50=7.05
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)N[C@H](C(C)C)C(=O)NC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45	CHEMBL3098184	pKi=7.06
Clc1cc(Nc2oc(cn2)c3ccccc3)ccc1c4ocnc4	CHEMBL62986	pIC50=7.06
CCc1nc(Nc2ccc(c(OC)c2)c3ocnc3)oc1c4ccccc4	CHEMBL65962	pIC50=7.07
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCCP(=O)(O)O	CHEMBL211023	pIC50=7.07
COc1cc(Nc2oc(cn2)c3ccc(C)cc3)ccc1c4ocnc4	CHEMBL302558	pIC50=7.07
COc1cc2NC(=O)N(CCn3ccnc3)C(=O)c2cc1c4ocnc4	CHEMBL180310	pIC50=7.07
CN(C(=O)Nc1ccc2c(c[nH]c2c1)c3ccncc3)c4ccccc4	CHEMBL206886	pIC50=7.08
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)CC(=O)NC[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)n4cnc5c(N)ncnc45	CHEMBL1683749	pKi=7.08
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)CCP(=O)(O)OC[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)n4cnc5c(N)ncnc45	CHEMBL1683744	pKi=7.08
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)NC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45	CHEMBL3098182	pKi=7.08
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CCCC(O)c5c4	CHEMBL153771	pIC50=7.08
Cn1cc(C#N)c2ccc(Nc3oc(cn3)c4cccc(CNC(=O)c5cccc6ccccc56)c4)cc12	CHEMBL118714	pIC50=7.08
NC(=O)c1csc(n1)[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(I)nc45)[C@@H](O)[C@H]2O	CHEMBL394277	pKi=7.08
CCOC(=O)N1CCC2(C1)Nc3cc(OC)c(cc3C(=O)N2C)c4ocnc4	CHEMBL197163	pIC50=7.1
CON(C)C(=O)N1CCC2(C1)Nc3cc(OC)c(cc3C(=O)N2C)c4ocnc4	CHEMBL372753	pIC50=7.1
COc1cc(Nc2nc(NCCCC(=O)O)nc(n2)c3ccccc3)ccc1c4ocnc4	CHEMBL66455	pIC50=7.11
COc1cc(Nc2nc(nc(n2)c3ccccc3)N4CCC[C@@H]4CO)ccc1c5ocnc5	CHEMBL303608	pIC50=7.11
Cc1cccc(c1)c2oc(Nc3ccc4c(c[nH]c4c3)c5ocnc5)nc2	CHEMBL423873	pIC50=7.11
CNc1nc(Nc2ccc(c(OC)c2)c3ocnc3)nc(n1)c4ccccc4	CHEMBL433062	pIC50=7.12
O=C(NOCc1ccccc1)Nc2ccc3c(c[nH]c3c2)c4ccncc4	CHEMBL380639	pIC50=7.12
COC(=O)C(C)(C)NC(=O)C(=O)Nc1ccc(c(OC)c1)c2ocnc2	CHEMBL25027	pIC50=7.13
COc1cc(NC(=O)\C=C\c2c(C)cc(F)cc2C)ccc1c3ocnc3	CHEMBL314330	pIC50=7.13
CCc1nc(N)c2ncn([C@H]3O[C@@H](COP(=O)(O)CCP(=O)(O)OCCc4c(O)c5C(=O)OCc5c(C)c4OC)[C@H](O)[C@@H]3O)c2n1	CHEMBL1683745	pKi=7.14
COc1cc(NC(=O)\C=C\c2ccccc2)ccc1c3ocnc3	CHEMBL99451	pIC50=7.14
COc1cc(Nc2nc(nc(n2)c3ccccc3)N4CCC[C@H]4CO)ccc1c5ocnc5	CHEMBL67839	pIC50=7.14
COc1cc2NC(=S)N(CCN3CCOCC3)C(=O)c2cc1c4ocnc4	CHEMBL368056	pIC50=7.15
COc1cc2NC3(CCN(C3)C(=O)N(C(C)C)C(C)C)N(C)C(=O)c2cc1c4ocnc4	CHEMBL196912	pIC50=7.15
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)N[C@@H](C(C)C)C(=O)NC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45	CHEMBL3098183	pKi=7.16
COc1cc(Nc2oc(cn2)c3cccc(C)c3)ccc1c4ocnc4	CHEMBL67794	pIC50=7.16
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4cccnc4	CHEMBL424508	pIC50=7.16
C\C(=C/Cc1c(C)c(C)c(C)c(Cl)c1O)\CCC(=O)O	CHEMBL335446	pIC50=7.16
CCc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CN(CCP(=O)(O)O)S(=O)(=O)C	CHEMBL212620	pIC50=7.17
COc1cc2NC3(CCN(C3)C(=O)N4CCCCC4)N(C)C(=O)c2cc1c5ocnc5	CHEMBL198526	pIC50=7.17
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CCC(N(C)C(=O)Cn6ccnc6)c5c4	CHEMBL153595	pIC50=7.17
COc1cc(NC(=O)\C=C\c2cccs2)ccc1c3ocnc3	CHEMBL430865	pIC50=7.18
COc1cc2NC3(CCN(C3)C(=O)N(C)c4ccccc4)N(C)C(=O)c2cc1c5ocnc5	CHEMBL370575	pIC50=7.19
COc1cc2[nH]c(c3csc4ccccc34)c(C#N)c2cc1c5ocnc5	CHEMBL283096	pIC50=7.19
COc1cc2nc(c(C)c(O)c2cc1c3ocnc3)c4ccccc4	CHEMBL153187	pIC50=7.19
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccccc4C	CHEMBL359340	pIC50=7.19
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4cccs4	CHEMBL153223	pIC50=7.2
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)COP(=O)(O)OCC3OC([C@@H](O)[C@H]3O)n4cnc5c(N)ncnc45	CHEMBL215311	pKi=7.22
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)COP(=O)(O)OC[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)n4cnc5c(N)ncnc45	CHEMBL1683742	pKi=7.22
COc1cc(NC(=O)\C=C\c2ccccc2Cl)ccc1c3ocnc3	CHEMBL421004	pIC50=7.22
N(c1ccc2cncnc2c1)c3oc(cn3)c4ccccc4	CHEMBL285813	pIC50=7.22
CC(C)(C)NC(=O)c1ccc2C(=O)c3ccccc3Nc2c1	CHEMBL230198	pIC50=7.23
COc1cc(Nc2noc(n2)c3ccccc3)ccc1c4ocnc4	CHEMBL104051	pIC50=7.23
CNc1nc(Nc2ccc(c(OC)c2)c3ocnc3)nc(n1)c4occc4	CHEMBL67163	pIC50=7.24
COc1cc(NC(=O)\C=C\c2ccc3ccccc3n2)ccc1c4ocnc4	CHEMBL316622	pIC50=7.24
COc1cc(NC(=O)\C=C\c2ccncc2)ccc1c3ocnc3	CHEMBL98224	pIC50=7.24
COc1cc(Nc2nc(NCCc3cccnc3)nc(n2)c4ccccc4)ccc1c5ocnc5	CHEMBL444052	pIC50=7.24
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)CP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(nc45)c6cccs6	CHEMBL3098191	pKi=7.25
CC(C)(C)NC(=O)C(=O)Nc1ccc(c(Cl)c1)c2ocnc2	CHEMBL24092	pIC50=7.26
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5C(CCc5c4)N(C)C	CHEMBL150631	pIC50=7.26
COc1cc(Nc2nc(N)nc(n2)c3ccccc3)ccc1c4ocnc4	CHEMBL66782	pIC50=7.27
CC(C)(NC(=O)c1ccc2C(=O)c3ccccc3Nc2c1)c4ccccn4	CHEMBL389115	pIC50=7.28
CC(C)(NC(=O)c1ccc2C(=O)c3ccccc3Nc2c1)c4ccncc4	CHEMBL230733	pIC50=7.28
COc1cc(NC(=O)C(=O)Nc2ccccc2)ccc1c3ocnc3	CHEMBL283256	pIC50=7.28
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc(cc4)N5CCN(C)CC5	CHEMBL152978	pIC50=7.28
COc1cc2NC3(CCN(C3)C(=O)N(C)c4ccc(F)cc4F)N(C)C(=O)c2cc1c5ocnc5	CHEMBL199075	pIC50=7.29
CC(C)(C)NC(=O)C(=O)Nc1ccc(c(Br)c1)c2ocnc2	CHEMBL24866	pIC50=7.3
C\C(=C/Cc1c(O)c2C(=O)OCc2c(C)c1C3CC3)\CCC(=O)O	CHEMBL132355	pIC50=7.3
COc1cc2NC(C)(\C=C\c3ccccc3)N(C)C(=O)c2cc1c4ocnc4	CHEMBL382509	pIC50=7.31
NC(=O)c1csc(n1)[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(nc45)C#C)[C@@H](O)[C@H]2O	CHEMBL235533	pKi=7.31
CN(C(=O)CN1CCOCC1)c2ccccc2c3oc(Nc4ccc(c(Cl)c4)c5ocnc5)nc3	CHEMBL293162	pIC50=7.33
COc1cc(NC(=O)C(=O)NC(C)(C)CN(C)C)ccc1c2ocnc2	CHEMBL24840	pIC50=7.33
COc1cc2NC(=O)N(CCc3c[nH]cn3)C(=O)c2cc1c4ocnc4	CHEMBL179231	pIC50=7.33
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccncc4	CHEMBL151220	pIC50=7.34
CCN(CC)C(=O)N1CCC2(C1)Nc3cc(OC)c(cc3C(=O)N2C)c4ocnc4	CHEMBL198729	pIC50=7.35
CN(C(=O)CN1CCOCC1)c2ccccc2c3oc(Nc4ccc(c(C)c4)c5ocnc5)nc3	CHEMBL62496	pIC50=7.35
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)CP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(COCc6ccccc6)nc45	CHEMBL3098192	pKi=7.36
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CNCn3cc(OC[C@@H]4O[C@@H]([C@@H](O)[C@H]4O)n5cnc6c(N)ncnc56)nn3	CHEMBL1683754	pKi=7.36
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\Cn3cc(COC[C@H]4O[C@H]([C@H](O)[C@@H]4O)n5cnc6c(N)ncnc56)nn3	CHEMBL1170851	pKi=7.36
COc1cc(Nc2oc(nn2)c3ccccc3)ccc1c4ocnc4	CHEMBL420288	pIC50=7.36
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc(O)cc4	CHEMBL153014	pIC50=7.37
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccccn4	CHEMBL153511	pIC50=7.37
Cc1cccc(NC(=O)Nc2ccc(c(Cl)c2)c3ocnc3)c1	CHEMBL292258	pIC50=7.37
CC(C)(NC(=O)c1ccc2C(=O)c3ccccc3Nc2c1)c4cccnc4	CHEMBL397960	pIC50=7.38
CN(C(=O)CO)c1ccccc1c2oc(Nc3ccc(c(Cl)c3)c4ocnc4)nc2	CHEMBL63122	pIC50=7.39
COc1cc(Nc2nc(OC)nc(n2)c3ccccc3)ccc1c4ocnc4	CHEMBL68221	pIC50=7.39
COc1cc(Nc2oc(cn2)c3ccccc3N(C)C(=O)CO)ccc1c4cocn4	CHEMBL62934	pIC50=7.39
CCc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)OCCc4c(O)c5C(=O)OCc5c(C)c4OC)[C@@H](O)[C@H]3O)c2n1	CHEMBL392204	pKi=7.4
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)NC[C@H]5O[C@H]([C@H](O)[C@@H]5O)n6cnc7c(N)ncnc67	CHEMBL3098169	pKi=7.4
Cn1cc(C#N)c2ccc(Nc3oc(cn3)c4cccc(CNC(=O)c5ccc6ccccc6c5)c4)cc12	CHEMBL119408	pIC50=7.4
O=C(Nc1ccccc1)Nc2ccc3c(c[nH]c3c2)c4ocnc4	CHEMBL112993	pIC50=7.4
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)CCSC[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)n4cnc5c(N)ncnc45	CHEMBL1683752	pKi=7.41
CCc1nc(N)c2ncn([C@H]3O[C@@H](COP(=O)(O)CP(=O)(O)OCCc4c(O)c5C(=O)OCc5c(C)c4OC)[C@H](O)[C@@H]3O)c2n1	CHEMBL1683639	pKi=7.42
Cc1ccccc1c2oc(Nc3ccc4c(c[nH]c4c3)c5ocnc5)nc2	CHEMBL113572	pIC50=7.42
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)CP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(nc45)c6occc6	CHEMBL3098190	pKi=7.43
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)OCP(=O)(O)OCC3OC([C@@H](O)[C@H]3O)n4cnc5c(N)ncnc45	CHEMBL384114	pKi=7.43
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)OCP(=O)(O)OC[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)n4cnc5c(N)ncnc45	CHEMBL1683743	pKi=7.43
COc1c(C)c(C)c(Br)c(O)c1C\C=C(/C)\CCC(=O)O	CHEMBL132404	pIC50=7.44
CN(C(=O)CN1CCOCC1)c2ccccc2c3oc(Nc4ccc5c(c[nH]c5c4)c6ocnc6)nc3	CHEMBL112405	pIC50=7.46
COC(=O)[C@H]1C[C@]2(CN1C(=O)OC(C)(C)C)Nc3cc(OC)c(cc3C(=O)N2C)c4ocnc4	CHEMBL202190	pIC50=7.46
COc1cc(NC(=O)\C=C\c2ccccc2C)ccc1c3ocnc3	CHEMBL99258	pIC50=7.46
Cc1ccccc1NC(=O)Nc2ccc3c(c[nH]c3c2)c4ocnc4	CHEMBL116061	pIC50=7.46
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CNCc3cn(C[C@@H]4O[C@@H]([C@@H](O)[C@H]4O)n5cnc6c(N)ncnc56)nn3	CHEMBL1683755	pKi=7.47
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CNCc3cn(C[C@H]4O[C@H]([C@H](O)[C@@H]4O)n5cnc6c(N)ncnc56)nn3	CHEMBL1170849	pKi=7.47
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4cscn4	CHEMBL153032	pIC50=7.47
COc1c(C)c(C)c(Cl)c(O)c1C\C=C(/C)\CCC(=O)O	CHEMBL132413	pIC50=7.48
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5OCCC(N6CCCC6)c5c4	CHEMBL153175	pIC50=7.48
Cn1cc(C#N)c2ccc(Nc3oc(cn3)c4ccccc4)cc12	CHEMBL331535	pIC50=7.48
COc1cc(Nc2nc(OCc3ccccc3)nc(n2)c4ccccc4)ccc1c5ocnc5	CHEMBL303048	pIC50=7.5
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4cocc4	CHEMBL153387	pIC50=7.5
CCc1nc(N)c2ncn([C@H]3O[C@@H](COP(=O)(O)C(F)(F)P(=O)(O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)c5nc(cs5)C(=O)N)[C@H](O)[C@@H]3O)c2n1	CHEMBL1683638	pKi=7.52
COc1cc(NC(=O)C(=O)NC(C)(C)c2ccccc2)ccc1c3ocnc3	CHEMBL25681	pIC50=7.52
COc1cc(NC(=O)C(=O)Nc2cccc(CNC(=O)O[C@@H]3CCOC3)c2)ccc1c4ocnc4	CHEMBL25179	pIC50=7.52
COc1cc(Nc2oc(cn2)c3ccccc3NC(=O)C)ccc1c4ocnc4	CHEMBL65826	pIC50=7.52
COc1cc2[nH]c(c(C=O)c2cc1c3ocnc3)c4csc5ccccc45	CHEMBL23716	pIC50=7.52
COc1cc2nc(S)nc(O)c2cc1c3ocnc3	CHEMBL180663	pIC50=7.52
[I-].COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CCC(c5c4)[N+](C)(C)C	CHEMBL155616	pIC50=7.52
CC(C)(NC(=O)c1cc2Nc3ccccc3C(=O)c2cc1F)c4ccccn4	CHEMBL230841	pIC50=7.54
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4cc(C)ccc4C	CHEMBL345992	pIC50=7.54
