CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1	fingolimod	pEC50=9.52	pEC50=9.52	pEC50=9.52	pEC50=8.14
CC(C)(C)c1ccc(cc1)c2oc(nn2)c3ccc(CN4CC(C4)C(=O)O)cc3	CHEMBL196149	pIC50=7.0
CC(C)Nc1cc(cc(C)n1)c2onc(n2)c3cc(C)c(OC[C@H]4COC(=O)N4)cn3	CHEMBL3754355	pEC50=7.75
CCCCCCCCCCOc1ccc(CN2CC(C2)C(=O)O)cc1	CHEMBL3740062	pIC50=7.75
CCCCCCCCCc1ccc(CN2CC(C2)C(=O)O)cc1	CHEMBL224623	pIC50=7.75
COc1ccccc1c2noc(n2)c3ccc(N4CCOCC4)c(c3)[N+](=O)[O-]	CHEMBL1866775	pKi=7.75
C\C(=N/OCc1ccc(c2cccs2)c(c1)C(F)(F)F)\c3ccc(CNCCC(=O)O)cc3	CHEMBL2336084	pEC50=7.75
NC(CO)(CCc1ccc(cc1)c2coc(Cc3ccc(Cl)cc3)n2)COP(=O)(O)O	CHEMBL3341932	pEC50=7.75
CC(C)Cc1ccc(cc1)c2onc(n2)c3ccc(cc3)[C@@H]4CC[C@H](N4)C(=O)O	CHEMBL427221	pIC50=7.77
CCCCCCCCc1ccc(CC[C@H](N)C[C@H](O)P(=O)(O)O)cc1	CHEMBL115714	pIC50=7.77
CCNC(=O)C(O)c1ccc(cc1)c2noc(n2)c3noc(c4ccccc4)c3C(F)(F)F	CHEMBL3686138	pIC50=7.77
C\C(=N/OCc1ccc(C2CCCCC2)c(c1)C(F)(F)F)\c3oc(CNCCC(=O)O)cc3	CHEMBL2336063	pEC50=7.77
N[C@@H](CC(=O)O)c1nc(c[nH]1)c2ccc(OCc3ccc(cc3)c4ccccc4)c(c2)C(F)(F)F	CHEMBL2315821	pIC50=7.77
N[C@@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)C4CCC4	CHEMBL3344407	pEC50=7.77
NC(CO)(CCc1ccc(cc1)c2coc(n2)c3ccc(F)cc3)COP(=O)(O)O	CHEMBL3341919	pEC50=7.79
CC(C)Oc1ccc(cc1C#N)c2nnc(s2)n3nc4CCN(CCC(=O)O)Cc4c3C	CHEMBL3770858	pEC50=7.8
CCCCCCCCCCCCCC1CCCC(CCP(=O)(C)O)N1	CHEMBL187692	pIC50=7.8
CCCCCCCCCCCCCCN(C)CCCP(=O)(O)O	CHEMBL185100	pIC50=7.8
COc1ccccc1c2noc(n2)c3ccc(c(C)c3)c4ccccc4C	CHEMBL3699111	pKi=7.8
C\C(=N/OCc1ccc(c2ccc(F)c(F)c2)c(c1)C(F)(F)F)\c3ccc(CNCCC(=O)O)cc3	CHEMBL2336082	pEC50=7.8
Cc1cc(ccc1c2ccccc2C(F)(F)F)c3onc(n3)c4ccccc4OC(F)(F)F	CHEMBL3699113	pKi=7.8
CCCCCCCCc1ccc(CC[C@H](N)C[C@@H](O)P(=O)(O)O)cc1	CHEMBL114976	pIC50=7.82
CCc1cc(CN2CC(C2)C(=O)O)sc1c3onc(c3)c4ccc(Oc5ccccc5)cc4	CHEMBL2022705	pEC50=7.82
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3cc(C)cc(CNCC(C)C)c3	CHEMBL3797802	pEC50=7.82
C\C(=N/OCc1ccc(c2occc2)c(c1)C(F)(F)F)\c3ccc(CNCCC(=O)O)cc3	CHEMBL2336083	pEC50=7.82
NC(CCCCCCCCCCc1ccccc1)CCP(=O)(O)O	CHEMBL117031	pIC50=7.82
NC(CO)(CCc1ccc(cc1)c2cn(nn2)c3ccc(OC(F)(F)F)cc3)COP(=O)(O)O	CHEMBL3342007	pEC50=7.82
CC(Nc1cccc(CN2CC(C2)C(=O)O)c1)c3ccc(Cl)c(C)c3	CHEMBL3671016	pIC50=7.83
CCCCCCCCOc1ccc(NC(=O)[C@@H](N)CC(=O)O)cc1	CHEMBL2315814	pIC50=7.84
CC(C)Nc1cc(cc(C)n1)c2onc(n2)c3cc(F)c(OC[C@H]4CNC(=O)CO4)cc3Cl	CHEMBL3754266	pEC50=7.85
CCCCCCCCCc1ccc(CNCC(O)CC(=O)O)cc1	CHEMBL116140	pIC50=7.85
CCCCCCCCOc1ccc(CNCCCP(=O)(O)O)cc1O	CHEMBL119239	pIC50=7.85
CCCCCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)cc1	CHEMBL114606	pEC50=7.85
CCCCCCCCc1ccc(CCC(N)C(O)CP(=O)(O)O)cc1	CHEMBL112655	pIC50=7.85
CCCCCCCCc1ccc(CCC(N)\C=C\P(=O)(O)O)cc1.CCCCCCCCc2ccc(CCC(N)C(O)CP(=O)(O)O)cc2	CHEMBL91283	pIC50=7.85
CCCCc1ccc(Oc2ccc(CCC(N)(CO)COP(=O)(O)O)c(Cl)c2)cc1	CHEMBL3133600	pEC50=7.85
CCCN(C)Cc1sc(c(C)c1C)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3799029	pEC50=7.85
CCN(C)Cc1ccc(cc1C)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3798876	pEC50=7.85
CC[C@@H](Nc1cccc(CN2CC(C2)C(=O)O)n1)c3ccc(Cl)c(C)c3	CHEMBL3671081	pIC50=7.85
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3cc(C)c(CNC)s3	CHEMBL3797534	pEC50=7.85
Cc1cc(CCC(=O)c2sc(C)c3CC(C)(C)CCc23)cc(C)c1OCC(O)CNCCO	CHEMBL3122011	pEC50=7.85
O[C@@H]1[C@@H](COc2cc(ccc12)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F)NCCC(=O)O	CHEMBL3640921	pIC50=7.85
Cl.CCCc1occ(n1)c2ccc(cc2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3	CHEMBL3780292	pEC50=7.88
CC(C)Oc1ncc(cc1C#N)c2nnc(s2)c3cc(F)c(OC[C@H](N)CO)cc3Cl	CHEMBL3752726	pEC50=7.89
CC(C)Oc1ncc(cc1Cl)c2onc(n2)c3cc(F)c(OC[C@H](N)CO)cc3Cl	CHEMBL3751895	pEC50=7.89
CCCCCCCOc1c(Br)cc(CNCCCP(=O)(O)O)cc1OC	CHEMBL118783	pIC50=7.89
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3ccc(CN(C)CC(C)C)c(C)c3	CHEMBL3799260	pEC50=7.89
Cc1ccc(cc1)c2occ(n2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3	CHEMBL3341917	pEC50=7.89
Cc1ccccc1n2ncc(c3onc(n3)c4cc(F)ccc4F)c2c5ccccc5	CHEMBL3698528	pKi=7.89
Fc1ccc(cc1)n2ncc(c3onc(n3)c4cc(F)ccc4F)c2c5ccccc5	CHEMBL3698529	pKi=7.89
OC(=O)C1CN(Cc2ccc(OCc3cc(c4ccccc4)c(s3)C(F)(F)F)c(Br)c2)C1	CHEMBL224599	pIC50=7.89
OC(C(=O)NCc1nc2ccccc2[nH]1)c3ccc(cc3)c4noc(n4)c5onc(c6ccccc6)c5C(F)(F)F	CHEMBL3686142	pIC50=7.89
O[C@@H]1[C@@H](COc2cc(ccc12)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F)NCC6(CC6)C(=O)O	CHEMBL3640917	pIC50=7.89
CC(C)Oc1ccc(cc1Cl)c2nnc(s2)n3cc4CN(CCC(=O)O)CCc4n3	CHEMBL3769584	pEC50=7.9
CC(C)Oc1ccc(cc1Cl)c2nnc(s2)n3cc4CN(CCCC(=O)O)CCc4n3	CHEMBL3769451	pEC50=7.9
CCCCCCCCCCCCCCNC(=O)[C@H](N)COP(=O)(O)O.OC(=O)C(F)(F)F	CHEMBL332472	pEC50=7.9
CCCCCCCCCc1ccc(CNCCCP(O)O)cc1	CHEMBL1160958	pIC50=7.92
CCC\N=C\1/S\C(=C/c2ccc(OCC(O)CO)c(Cl)c2)\C(=O)N1c3ccccc3C	CHEMBL1097184	pEC50=7.92
CCn1c(nc2ccc(cc12)C(F)(F)F)[C@@H](C)NS(=O)(=O)c3ccc(cc3)C#N	CHEMBL3605535	pEC50=7.92
C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(OCCc2ccc(cc2)c3ccccc3C#N)cc1	CHEMBL475247	pIC50=7.92
N[C@@H](CO)COc1cc(Cl)c(cc1F)c2noc(n2)N3CCN(CC3)C(=O)c4cccc(Cl)c4	CHEMBL3344423	pEC50=7.92
OC(=O)C1CN(Cc2ccc(c(Cl)c2)c3noc(COCC4(CCC4)c5ccc(Cl)cc5)n3)C1	CHEMBL3676135	pIC50=7.92
O[C@H]1[C@@H](COc2cc(ccc12)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F)NCCC(=O)O	CHEMBL3640913	pIC50=7.92
CC(C)Cc1cc(cc(C)n1)c2onc(n2)c3cc(C)c(OC[C@@H]4CCC(=O)N4)c(C)n3	CHEMBL3753300	pEC50=7.96
CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCn34)cc1C#N	CHEMBL3359520	pEC50=7.96
CCC\N=C\1/S\C(=C/c2ccc(OCCO)c(Cl)c2)\C(=O)N1c3ccccc3C	CHEMBL1096873	pEC50=7.96
CCc1cc(CN2CC(C2)C(=O)O)sc1c3cnc(s3)c4ccc(OC(C)C)c(C)c4	CHEMBL2022912	pEC50=7.96
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3cc(OC4CCCC4)cc(C)n3	CHEMBL3797376	pEC50=7.96
COc1ccccc1c2noc(n2)c3ccc(N4CCCCC4)c(c3)[N+](=O)[O-]	CHEMBL3699108	pKi=7.96
C\C(=N/OCc1ccc(c2ccc(F)cc2)c(c1)C(F)(F)F)\c3ccc(CNCCC(=O)O)cc3	CHEMBL2336080	pEC50=7.96
Cc1cc(CCC(=O)c2sc(C)c3CC(C)(C)CCc23)cc(C)c1OCCNCCO	CHEMBL3122008	pEC50=7.96
Cc1ccccc1c2ccc(cc2C)c3onc(n3)c4ccc5[nH]ncc5c4	CHEMBL3661075	pKi=7.96
NC(CO)(CCc1ccc(cc1)c2coc(n2)c3ccc(cc3)C(F)(F)F)COP(=O)(O)O	CHEMBL3341921	pEC50=7.96
OC(=O)CC1OCCn2c1cc3cc(OCc4ccc(OCF)c(c4)C(F)(F)F)ccc23	CHEMBL3403627	pEC50=7.96
CC[C@@H](Nc1cc(CN2CC[C@H](C2)C(=O)O)ccc1F)c3ccc(Cl)c(C)c3	CHEMBL3671038	pIC50=7.98
CC(C)\N=C\1/S\C(=C/c2ccc(O)c(Cl)c2)\C(=O)N1C3CCCCC3	CHEMBL1094503	pEC50=8.0
CCN(CC)Cc1ccc(cc1C)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3797436	pEC50=8.0
CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(OC(C)C)cc4	CHEMBL2022902	pEC50=8.0
COCc1c(cnn1C2CCCCC2)c3onc(n3)c4ccc(cc4)C(=O)NCCC(=O)O	CHEMBL3701838	pKi=8.0
CC(C)(C(=O)N1CCN(CC1)c2noc(n2)c3cc(F)c(OC[C@@H](N)CO)cc3Cl)C(F)(F)F	CHEMBL3344413	pEC50=8.01
CCCCCCCCc1ccc(cc1)c2c[nH]c(n2)C(C)(N)COP(=S)(O)O.OC(=O)C(F)(F)F	CHEMBL364950	pEC50=8.01
CCC\N=C\1/S\C(=C/c2ccc(OC[C@H](O)CO)c(Cl)c2)\C(=O)N1c3ccccc3C	CHEMBL1096146	pEC50=8.01
OC(=O)C1CN(Cc2ccc(c(F)c2)c3noc(COCC4(CCC4)c5ccc(Cl)cc5)n3)C1	CHEMBL3676136	pIC50=8.01
C[C@](N)(COP(=O)(O)O)c1nc(c[nH]1)c2ccc(OCCc3ccc(cc3)c4ccccc4)c(c2)C(F)(F)F	CHEMBL1090829	pIC50=8.03
CCC\N=C\1/S\C(=C/c2ccc(OC[C@@H](O)CO)c(Cl)c2)\C(=O)N1c3ccccc3C	CHEMBL1095833	pEC50=8.04
NC(CO)(CCc1ccc(cc1)c2coc(n2)c3ccc(Cl)cc3)COP(=O)(O)O	CHEMBL3341920	pEC50=8.04
CC(C)Cn1ncc(c2onc(n2)c3cc(F)ccc3F)c1c4ccncc4	CHEMBL3701813	pKi=8.05
CCn1c(nc2ccc(OC)cc12)[C@@H](C)NS(=O)(=O)c3ccc(Cl)cc3	CHEMBL3605515	pEC50=8.05
CCn1c(nc2cnc(OC)cc12)[C@@H](C)NS(=O)(=O)c3ccc(cc3)C#N	CHEMBL3605553	pEC50=8.05
C\C(=N/OCc1ccc(c2ccccc2)c(c1)C(F)(F)F)\c3ccc(CNCCC(=O)O)cc3	CHEMBL2336072	pEC50=8.05
Fc1ccc(F)c(c1)c2noc(n2)c3cnn(C4CCCCC4)c3c5ccccc5	CHEMBL3701810	pKi=8.05
CCCCCCCCc1ccc(CCC(N)(CO)CCP(=O)(O)O)cc1	CHEMBL114584	pIC50=8.06
CCCCCCCCCCc1ccc(NC(=O)[C@H](N)COP(=O)(O)O)cc1.OC(=O)C(F)(F)F	CHEMBL334038	pEC50=8.07
CCCN(C)Cc1cc(cc(C)n1)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3798697	pEC50=8.07
CCNC(=O)C(O)c1ccc(cc1)c2noc(n2)c3cnn(c4ccccc4)c3C(F)(F)F	CHEMBL3686136	pIC50=8.07
CCCCCCCCc1ccc(CCC(N)CCP(=O)(O)O)cc1	CHEMBL325198	pIC50=8.08
OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4cc(c5ccccc5)c(s4)C(F)(F)F)C1	CHEMBL225575	pIC50=8.08
CC(C)(C)c1ccc(cc1)c2noc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	CHEMBL364899	pIC50=8.09
CCCCCC[C@@H]1CCc2cc(ccc2C1)[C@H]3CC[C@](N)(COP(=O)(O)O)C3	CHEMBL3806205	pEC50=8.09
CC(C)Cc1ccc(cc1)c2onc(n2)c3ccc(cc3)[C@@H]4CC[C@@H](CC(=O)O)N4	CHEMBL210785	pIC50=8.1
CC(C)Cc1ccc(cc1)c2onc(n2)c3ccc(cc3)[C@H]4C[C@@H](CC(=O)O)CN4	CHEMBL378061	pIC50=8.1
CC(C)Nc1cc(cc(C)n1)c2onc(n2)c3ccc(OC[C@H]4COC(=O)N4)c(C)n3	CHEMBL3753282	pEC50=8.1
CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3ccc4CN(C[C@@H](O)CO)CCc4c3C	CHEMBL3628839	pEC50=8.1
CCN(CC)c1cc(cc(C)n1)c2oc(nn2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3126595	pEC50=8.1
CC[C@@H](C)Oc1ccc(cc1C)c2cnc(s2)c3sc(CN4CC(C4)C(=O)O)cc3CC	CHEMBL2022911	pEC50=8.1
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3cc(C)cc(CN(C)C)c3	CHEMBL3798218	pEC50=8.1
CCn1c(nc2ccc(cc12)C(F)(F)F)[C@@H](C)NS(=O)(=O)c3ccccc3	CHEMBL3605532	pEC50=8.1
COc1ccccc1c2noc(n2)c3ccc(c4ccccc4C)c(c3)C(F)(F)F	CHEMBL3699129	pKi=8.1
C\C(=N/OCc1ccc(c2ccccc2F)c(c1)C(F)(F)F)\c3ccc(CNCCC(=O)O)cc3	CHEMBL2336079	pEC50=8.1
Cc1ccccc1c2ccc(cc2C(F)(F)F)c3onc(n3)c4ccccc4OC(F)(F)F	CHEMBL3699125	pKi=8.1
Cc1ccccc1c2ccc(cc2C)c3onc(n3)c4ccccc4OC(F)(F)F	CHEMBL3699112	pKi=8.1
Cl.CCCCCCCCc1ccc(cc1)c2c[nH]c(n2)C(N)(CO)COP(=O)(O)O	CHEMBL537849	pEC50=8.1
Fc1ccc(F)c(c1)c2noc(n2)c3cnn(c4ccccc4)c3c5ccccc5	CHEMBL3698527	pKi=8.1
CC(C)Cc1ccc(s1)C(=O)CCc2cc(C)c(OCC(O)CNC(=O)CO)c(C)c2	CHEMBL3121963	pEC50=8.11
CCCCCCCCCc1ccc(CNCCCC(=O)O)cc1	CHEMBL432632	pIC50=8.11
C[C@](N)(COP(=O)(O)O)c1nc(c[nH]1)c2ccc(OCCc3ccc(cc3)c4ccccc4)cc2	CHEMBL474418	pIC50=8.11
OC(=O)C1CN(Cc2ccc(OCc3cc(c4ccccc4)c(s3)C(F)(F)F)c(c2)C(F)(F)F)C1	CHEMBL224549	pIC50=8.11
COc1ccc(cc1)c2occ(n2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3	CHEMBL3341918	pEC50=8.12
OC(=O)C1CN(Cc2cc(Cl)c(OCc3cc(c4ccccc4)c(s3)C(F)(F)F)c(Cl)c2)C1	CHEMBL426191	pIC50=8.13
CC(C)Nc1cc(cc(C)n1)c2onc(n2)c3ccc(OC[C@H]4COC(=O)N4)nc3	CHEMBL3753881	pEC50=8.14
CCCCCCOc1c(Br)cc(CNCCCP(=O)(O)O)cc1OC	CHEMBL325247	pIC50=8.14
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3cc(OC)nc(c3)C4CCCCC4	CHEMBL3798839	pEC50=8.14
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3ccc(CN(C)C)c(C)c3	CHEMBL3798420	pEC50=8.15
CC(C)Cn1ncc(c2onc(n2)c3cc(F)ccc3F)c1c4ccccc4	CHEMBL3701811	pKi=8.16
CCCCCCCCCCCCCCCCNCCCP(=O)(O)O	CHEMBL115738	pIC50=8.16
CCCCCCCCCCCCCC[C@H]1CC[C@H](CCP(=O)(O)O)N1	CHEMBL187588	pIC50=8.16
CCCCCCCCCc1ccc(CN2CCC(C2)P(=O)(O)O)cc1	CHEMBL184349	pIC50=8.16
CCCCCCCCc1ccc(cc1)c2c[nH]c(n2)[C@H](N)COP(=O)(O)O.OC(=O)C(F)(F)F	CHEMBL187712	pEC50=8.16
CCn1c(nc2ccc(cc12)C(F)(F)F)[C@@H](C)NS(=O)(=O)c3ccc(F)cc3	CHEMBL3605533	pEC50=8.16
CCn1c(nc2cnc(cc12)C(F)(F)F)[C@@H](C)NS(=O)(=O)c3ccc(nc3)C#N	CHEMBL3605557	pEC50=8.16
COc1ccccc1c2noc(n2)c3ccc(N4CCOCC4)c(c3)C(F)(F)F	CHEMBL3699110	pKi=8.16
C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(OCCCCc2ccc(cc2)c3ccccc3)cc1	CHEMBL475253	pIC50=8.16
Cc1cc(CCC(=O)c2sc(C)c3CC(C)(C)CCc23)cc(C)c1OCC(O)CN	CHEMBL3122010	pEC50=8.16
Cl.CCc1occ(n1)c2ccc(cc2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3	CHEMBL3781008	pEC50=8.16
CCN(C)Cc1ccc(s1)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3799109	pEC50=8.17
C[C@@H](Nc1ccc(C)c(CN2CC[C@H](C2)C(=O)O)c1)c3cc(C)c(Cl)c(C)c3	CHEMBL3671055	pIC50=8.17
OC(=O)CC1OCCn2c1cc3cc(OCc4cc(OC(F)(F)F)cc(c4)C#N)ccc23	CHEMBL3403625	pEC50=8.17
OC(C(=O)NCc1ncc[nH]1)c2ccc(cc2)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F	CHEMBL3686127	pIC50=8.17
CCCCCCCCCCCCCCCNCCCP(=O)(O)O	CHEMBL117973	pIC50=8.18
CCc1c(CC(C)C)c(C)sc1c2onc(n2)c3cc(C)c(OCC(O)CNC(=O)CO)c(C)c3	CHEMBL3121965	pEC50=8.18
O[C@@H]1[C@@H](COc2cc(ccc12)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F)N[C@@H]6CCC[C@H](C6)C(=O)O	CHEMBL3640923	pIC50=8.18
CC(C)Cn1ncc(c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3)c1C5CCOCC5	CHEMBL3701817	pKi=8.19
CCCCCCCCc1ccc(cc1)c2c[nH]c(n2)[C@@H](N)COP(=S)(O)O.OC(=O)C(F)(F)F	CHEMBL188826	pEC50=8.19
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3sc(CN(C)C)c(C)c3C	CHEMBL3800102	pEC50=8.19
C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(OCCc2ccc(cc2)c3ccccc3)cc1C(F)(F)F	CHEMBL1090828	pIC50=8.19
N[C@@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)c4ccccc4	CHEMBL3344414	pEC50=8.19
CC(C)Oc1ccc(cc1C#N)c2nnc(s2)n3cc4CN(CCCC(=O)O)CCc4n3	CHEMBL3771073	pEC50=8.2
CC(C)Oc1ccc(cc1Cl)c2nnc(s2)n3nc4CCN(CCC(=O)O)Cc4c3C	CHEMBL3769933	pEC50=8.2
CCCCCCCCc1ccc(CCNCCCP(=O)(O)O)cc1	CHEMBL325193	pIC50=8.2
C(c1ccc(cc1)c2noc(n2)c3cnn(C4CCCCC4)c3c5ccncc5)n6cnnn6	CHEMBL3701845	pKi=8.22
CC(C)Nc1cc(cc(C)n1)c2onc(n2)c3cc(F)c(OC[C@H]4OCC[C@@H]4O)cc3Cl	CHEMBL3752436	pEC50=8.22
CC[C@H](C)Oc1ccc(cc1C)c2cnc(s2)c3sc(CN4CC(C4)C(=O)O)cc3CC	CHEMBL2022910	pEC50=8.22
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3sc(CC)c4CC(CC)(CC)CCc34	CHEMBL3121986	pEC50=8.22
CCn1c(nc2cnc(cc12)C3CC3)[C@@H](C)NS(=O)(=O)c4ccc(cc4)C#N	CHEMBL3605555	pEC50=8.22
COc1ccc(F)cc1c2noc(n2)c3cnc(N4CCCCC4C)c(C)c3	CHEMBL3699134	pKi=8.22
Cc1cc(CCC(=O)c2sc(C)c3CC(C)(C)CCc23)cc(C)c1OCCN	CHEMBL3122007	pEC50=8.22
Cc1cc(NC(=O)[C@@](C)(N)COP(=O)(O)O)ccc1OCCc2ccc(cc2)c3ccccc3	CHEMBL1093424	pIC50=8.22
OC(=O)C[C@H]1CCc2c1[nH]c3ccc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)cc23	CHEMBL3358920	pEC50=8.22
CC(C)Cc1ccc(cc1)c2onc(n2)c3ccc(cc3)[C@@H]4CC[C@@H](CCC(=O)O)N4	CHEMBL210468	pIC50=8.24
CC(C)Cc1ccc(cc1)c2onc(n2)c3ccc(cc3)[C@H]4C[C@H](CC(=O)O)CN4	CHEMBL378300	pIC50=8.24
CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(OC(C)C)c(F)c4	CHEMBL2022907	pEC50=8.24
Cc1cc(cc(C)c1OC[C@@H](O)CO)c2noc(\C=C\C3(CCCCC3)c4ccc(Cl)cc4)n2	CHEMBL3676127	pIC50=8.24
Cc1cc(ccc1Cl)[C@H](Nc2cccc(CN3CC(C3)C(=O)O)c2)C4CCC4	CHEMBL3671083	pIC50=8.24
CCc1nc(CN2CC(C2)C(=O)O)ccc1c3ncc(s3)c4ccc(OC(C)C)c(C)c4	CHEMBL2022913	pEC50=8.26
OC(=O)C[C@@H]1CN[C@H](C1)c2ccc(cc2)c3noc(n3)c4ccc(CCC(F)(F)F)cc4	CHEMBL425602	pIC50=8.26
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3ccc(CN(C)C)s3	CHEMBL3797921	pEC50=8.27
CCc1cc(ccc1CC(C)C)c2ncc(s2)c3ccc(CN4CC(C4)C(=O)O)nc3CC	CHEMBL2022917	pEC50=8.27
C(c1ccc(cc1)c2noc(n2)c3cnn(C4CCCCC4)c3c5ccncc5)n6cccn6	CHEMBL3701830	pKi=8.28
CC(C)(C)c1c(onc1c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3)c5ccccc5	CHEMBL3798531	pEC50=8.28
CCCCCCCc1ccc(CCCNCCCP(=O)(O)O)cc1	CHEMBL119233	pIC50=8.28
CCCCN(C)Cc1ccc(cc1C)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3798068	pEC50=8.28
CCc1cccnc1C(=O)N2CCN(CC2)c3noc(n3)c4cc(F)c(OC[C@@H](N)CO)cc4Cl	CHEMBL3344418	pEC50=8.28
CCOc1ccc(cc1)c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	CHEMBL371743	pIC50=8.29
CCc1cc(cc(C)c1CCC(=O)NCCO)c2noc(n2)c3cnc(N(C)C(C)C)c(CC)c3	CHEMBL3799324	pEC50=8.29
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3ccnc(CCC(C)C)c3	CHEMBL3422425	pEC50=8.29
CC1CCCCN1c2ccc(cc2C(F)(F)F)c3onc(n3)c4ccc5nc[nH]c5c4	CHEMBL3661064	pKi=8.3
CC1CCCCN1c2ccc(cc2C(F)(F)F)c3onc(n3)c4ccccc4OC(F)(F)F	CHEMBL3699121	pKi=8.3
CCCCCCCCCOc1ccc(CN2CC(C2)C(=O)O)cc1	CHEMBL3739440	pIC50=8.3
CCn1c(nc2ccc(CO)cc12)[C@@H](C)NS(=O)(=O)c3ccc(Cl)cc3	CHEMBL3605520	pEC50=8.3
CCn1c(nc2ccc(cc12)C(F)(F)F)[C@@H](C)NS(=O)(=O)c3ccc(Cl)cc3	CHEMBL3605516	pEC50=8.3
CN(C)Cc1cc(ccc1c2ccccc2C)c3onc(n3)c4ccc5nc[nH]c5c4	CHEMBL3661067	pKi=8.3
COCc1cc(ccc1c2ccccc2C)c3onc(n3)c4ccc5nc[nH]c5c4	CHEMBL3661066	pKi=8.3
CS(=O)(=O)c1cccc(c1)c2noc(n2)c3cnn(c4ccccc4F)c3c5ccncc5	CHEMBL3701809	pKi=8.3
Cc1c(onc1c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3)c5ccccc5	CHEMBL3800122	pEC50=8.3
Cc1cscc1c2ccc(cc2C)c3onc(n3)c4ccccc4OC(F)(F)F	CHEMBL3699123	pKi=8.3
Fc1ccc(F)c(c1)c2noc(n2)c3cnn(C4CCCCC4)c3c5ccncc5	CHEMBL3701814	pKi=8.3
O[C@@H](C(=O)NCc1ccccn1)c2ccc(cc2)c3noc(n3)c4cnn(c5ccccc5)c4C(F)(F)F	CHEMBL3686147	pIC50=8.31
CCCCCCCCc1ccc(CC[C@@H](N)C[C@H](O)P(=O)(O)O)cc1	CHEMBL115713	pIC50=8.32
CCc1cc(CCC(=O)c2scc3CC(C)(C)CCc23)cc(C)c1OC[C@@H](O)CNC(=O)CO	CHEMBL3121993	pEC50=8.32
COc1ccc(CCCCOc2ccc(NC(=O)[C@@](C)(N)COP(=O)(O)O)cc2)cc1	CHEMBL516035	pIC50=8.32
CCCCCCCCc1ccc(cc1)c2c[nH]c(n2)C(C)(N)COP(=O)(O)O.OC(=O)C(F)(F)F	CHEMBL188881	pEC50=8.33
