C[C@H]1Cn2c(nnc2c3cnccn3)C(=O)N1Cc4ccccc4	CHEMBL3663300	pIC50=5.02
CC1Cc2c(CN1C(=O)c3cccc(C)c3C)nc(C)nc2c4ccn[nH]4	CHEMBL3674143	pIC50=6.27
CN1C(=O)C(Cc2ccc(OS(=O)(=O)c3cccc4cnccc34)cc2)N(C5CCN(CC5)C(=O)c6ccc(Cl)c(c6)C(F)(F)F)C1=O	CHEMBL3415344	pIC50=6.27
Fc1ccc(cn1)C(CNC(=O)c2ccccc2Cl)CC3CC3	CHEMBL3679073	pIC50=6.29
CC(C)CN1[C@@H](CCS1(=O)=O)C(=O)NCc2ccc(F)cc2Cl	CHEMBL2218320	pIC50=6.3
CC(C)N1[C@@H](CCCS1(=O)=O)C(=O)NCc2ccc(Cl)cc2Cl	CHEMBL2218488	pIC50=6.3
CC(C)N1[C@@H](CCS1(=O)=O)C(=O)NCc2ccc(F)c(F)c2F	CHEMBL2218509	pIC50=6.3
CCN(CC)C(=O)Cn1nc(C)c(CC(=O)NCc2ccc(F)cc2Cl)c1C	CHEMBL2218430	pIC50=6.3
CCN1[C@@H](CCS1(=O)=O)C(=O)NCc2ccccc2Cl	CHEMBL2218498	pIC50=6.3
CCN1[C@H](CCC1=O)C(=O)NCc2c(C)cccc2Cl	CHEMBL2218185	pIC50=6.3
CN1CCN(CC1=O)C(=O)c2ccc(F)cc2Cl	CHEMBL2218150	pIC50=6.3
COc1cccc(c1)n2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218396	pIC50=6.3
COc1ccccc1n2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218399	pIC50=6.3
C[C@@H]1N(CCc2c1ncnc2c3ccn[nH]3)C(=O)c4ccc(Cl)c(F)c4Cl	CHEMBL3674136	pKi=6.3
C[C@H]1Cn2c(nnc2c3cccc(n3)C(F)(F)F)C(=O)N1Cc4cccc(c4Cl)C(F)(F)F	CHEMBL3663278	pKi=6.3
Cc1ccc(cc1C)N2CCN(Cc3ccc(F)cc3Cl)C(=O)C2=O	CHEMBL2218461	pIC50=6.3
Cc1ccccc1CN2CCN(C(=O)C2=O)c3ccccc3C	CHEMBL2218466	pIC50=6.3
Cc1ccccc1N2CCN(CC2=O)C(=O)c3ccc(F)cc3Cl	CHEMBL2218530	pIC50=6.3
Cc1cnccc1N2CCN(Cc3ccc(F)cc3Cl)C(=O)C2=O	CHEMBL2218527	pIC50=6.3
Cc1nn(C2CCCC2)c(C)c1CC(=O)NCc3ccc(F)cc3Cl	CHEMBL2218425	pIC50=6.3
Cc1nn(c(C)c1CC(=O)NCc2cc(F)ccc2C(F)(F)F)c3ccccc3	CHEMBL2218350	pIC50=6.3
Cc1nn(c(C)c1CC(=O)NCc2cc(ccc2Cl)C(F)(F)F)c3ccccc3	CHEMBL2218349	pIC50=6.3
Cc1nn(c(C)c1CC(=O)NCc2ccc(F)cc2Cl)c3ncccc3C(F)(F)F	CHEMBL2218413	pIC50=6.3
Cc1onc(C)c1CC(=O)NCc2ccc(F)cc2F	CHEMBL2094223	pIC50=6.3
Cc1onc(C)c1CC(=O)NCc2ccccc2Br	CHEMBL2094212	pIC50=6.3
Cc1onc(C)c1CC(=O)NCc2ccccc2C	CHEMBL2094221	pIC50=6.3
Clc1ccc(CNC(=O)C2COCC(=O)N2Cc3ccccc3)c(Cl)c1	CHEMBL2218282	pIC50=6.3
Clc1ccc(NC(=O)CC23CC4CC(CC(C4)C2)C3)cc1	CHEMBL3108813	pIC50=6.3
Clc1cccc(CN2CCN(C(=O)C2=O)c3cccc(Cl)c3Cl)c1	CHEMBL2218480	pIC50=6.3
Fc1ccc(C(=O)N2CCn3c(Br)cnc3C2)c(Cl)c1	CHEMBL2218134	pIC50=6.3
Fc1ccc(C(=O)N2CCn3c(C2)nnc3c4cccnn4)c(Cl)c1	CHEMBL2218126	pIC50=6.3
Fc1ccc(CN2CCN(C(=O)C2=O)c3cccc4ncccc34)c(Cl)c1	CHEMBL2218728	pIC50=6.3
Fc1ccc(CNC(=O)C2CN(C3CC3)C(=O)C2)c(Cl)c1	CHEMBL2218247	pIC50=6.3
Fc1ccc(CNC(=O)C2COCC(=O)N2Cc3ccccc3)c(Cl)c1	CHEMBL2218285	pIC50=6.3
Fc1ccc(CNC(=O)[C@@H]2CCC(=O)N2C3CCCC3)c(Cl)c1	CHEMBL1222519	pIC50=6.3
CC1Cc2c(CN1C(=O)c3cccc(C)c3F)nc(C)nc2c4ccn[nH]4	CHEMBL3674146	pIC50=6.31
CS(=O)(=O)c1ccccc1C(=O)NCC2(CCC(F)(F)CC2)c3ccc(nc3)C(F)(F)F	CHEMBL3679034	pIC50=6.32
FC(F)(F)c1cccc(C(=O)N2[C@@H]3CCC[C@H]2c4nnc(c5cscn5)n4C3)c1Cl	CHEMBL3697517	pIC50=6.32
CC(CNC(=O)c1ccccc1Cl)(CC2CC2)c3cnc(nc3)C(F)(F)F	CHEMBL3679085	pIC50=6.34
CC1Cc2c(CN1C(=O)c3cccc(C#N)c3C)nc(C)nc2c4ccn[nH]4	CHEMBL3674080	pIC50=6.35
Cc1nc2CN(CCc2c(n1)c3ccc(F)cc3)C(=O)c4cccc(Cl)c4Cl	CHEMBL3674058	pIC50=6.35
Clc1cccc(CN2CCn3c(nnc3c4cnccn4)C2=O)c1Cl	CHEMBL3663229	pIC50=6.36
FC(F)(F)c1cccc(CN2CCn3c(nnc3c4cnccn4)C2=O)c1Cl	CHEMBL3663230	pIC50=6.36
Cc1nc2CN(CCc2c(n1)c3ccccc3)C(=O)c4cccc(Cl)c4Cl	CHEMBL3674057	pKi=6.37
Fc1cc(Cl)ccc1C(=O)N2CCC(CC2)N3C(Cc4ccc(OS(=O)(=O)c5cccc6cnccc56)cc4)C(=O)NC3=O	CHEMBL3415343	pIC50=6.37
Fc1ccccc1C(=O)NCC(CC2(CC2)C(F)(F)F)c3ccc(nc3)C(F)(F)F	CHEMBL3679060	pIC50=6.37
Clc1cccc(C(=O)N2CCc3c(C2)ncnc3c4ccccn4)c1Cl	CHEMBL3674045	pIC50=6.38
C[C@H]1Cc2c(CN1C(=O)c3cccc(c3F)C(F)(F)F)nc(C)nc2c4ccn[nH]4	CHEMBL3674095	pIC50=6.39
CC(=C)CN1[C@@H](CCC1=O)C(=O)NCc2ccc(F)cc2Cl	CHEMBL2218433	pIC50=6.4
CC(C)CN1[C@@H](CCC1=O)C(=O)NCc2ccc(F)cc2Cl	CHEMBL1222671	pIC50=6.4
CC(NC(=O)c1ccc(Cl)cc1)C23CC4CC(CC(C4)C2)C3	CHEMBL3108810	pIC50=6.4
CCN1C(C(=O)NCc2ccc(Cl)cc2Cl)c3ccccc3C1=O	CHEMBL2218193	pIC50=6.4
CCN1[C@@H](CCC1=O)C(=O)NCc2cccc(F)c2F	CHEMBL2218768	pIC50=6.4
CN1[C@@H](CCS1(=O)=O)C(=O)NCc2c(C)cccc2Cl	CHEMBL2218492	pIC50=6.4
CN1[C@@H](CCS1(=O)=O)C(=O)NCc2ccc(F)cc2C(F)(F)F	CHEMBL2218500	pIC50=6.4
CN1[C@@H](CN(C1=O)c2ccc(C)nn2)C(=O)NCc3ccc(Cl)cc3Cl	CHEMBL2218562	pIC50=6.4
CN1[C@@H](CN(C1=O)c2cccc(C)n2)C(=O)NCc3ccc(F)cc3Cl	CHEMBL2218518	pIC50=6.4
COCCn1nc(C)c(CC(=O)NCc2ccc(F)cc2Cl)c1C	CHEMBL2218606	pIC50=6.4
COc1cncc(c1)n2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218621	pIC50=6.4
C[C@H]1Cn2c(nnc2C(=O)N1Cc3cccc(c3Cl)C(F)(F)F)C4CCN(C4)C(=O)OC(C)(C)C	CHEMBL3663281	pKi=6.4
Cc1ccc(c(C)n1)n2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218438	pIC50=6.4
Cc1ccccc1N2CCN(Cc3ccc(Cl)cc3)C(=O)C2=O	CHEMBL2218467	pIC50=6.4
Cc1ccncc1n2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218439	pIC50=6.4
Cc1n[nH]c(C)c1CC(=O)NCc2cc(F)ccc2Cl	CHEMBL2094203	pIC50=6.4
Cc1n[nH]c(C)c1CC(=O)NCc2ccc(cc2)C(F)(F)F	CHEMBL2094218	pIC50=6.4
Cc1nn(Cc2ccccn2)c(C)c1CC(=O)NCc3ccc(F)cc3Cl	CHEMBL2218435	pIC50=6.4
Cc1nn(Cc2nc3ccccc3s2)c(C)c1CC(=O)NCc4ccc(F)cc4Cl	CHEMBL2218422	pIC50=6.4
Cc1nn(c(C)c1CC(=O)NCc2ccc(F)cc2Cl)C(C)(C)C	CHEMBL2218436	pIC50=6.4
Cc1onc(C)c1CC(=O)NCc2c(F)cccc2Cl	CHEMBL2094214	pIC50=6.4
Cc1onc(C)c1CC(=O)NCc2ccc(c(F)c2)C(F)(F)F	CHEMBL2094238	pIC50=6.4
Clc1cc(Cl)c(C(=O)N2CCn3c(Br)nnc3C2)c(Cl)c1	CHEMBL2218682	pIC50=6.4
Clc1ccc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c(Cl)c1	CHEMBL337419	pIC50=6.4
FC(F)(F)c1cccc(C(=O)N2CCN(Cc3cccnc3)C(=O)C2)c1Cl	CHEMBL2218180	pIC50=6.4
FC(F)(F)c1cccc(CNC(=O)[C@@H]2CCCC(=O)N2Cc3ccccc3)c1Cl	CHEMBL2218267	pIC50=6.4
Fc1ccc(CN2CCN(C(=O)C2=O)c3cccc(I)c3)c(Cl)c1	CHEMBL2218521	pIC50=6.4
Fc1ccc(CN2CCN(C(=O)C2=O)c3ccccc3)c(Cl)c1	CHEMBL2218700	pIC50=6.4
Fc1ccc(cc1)n2ncc(CC(=O)NCc3ccc(F)cc3Cl)c2Br	CHEMBL2218619	pIC50=6.4
OCCn1cc(CC(=O)NCc2ccc(F)cc2Cl)c(n1)C(F)(F)F	CHEMBL2218616	pIC50=6.4
C[C@H]1Cn2c(nnc2C(=O)N1Cc3cccc(c3Cl)C(F)(F)F)C4CCC4	CHEMBL3663272	pIC50=6.41
Clc1cccc(C(=O)N2CCc3c(C2)ncnc3c4cn[nH]c4)c1Cl	CHEMBL3674040	pIC50=6.41
CC(C)(O)c1ccc(cn1)C2(CNC(=O)c3ccccc3Cl)CCC(F)(F)CC2	CHEMBL3679065	pIC50=6.42
C[C@H]1Cn2c(nnc2C(=O)N1Cc3cccc(c3Cl)C(F)(F)F)C4CC4	CHEMBL3663273	pIC50=6.43
CC(CNC(=O)c1cccc(F)c1Cl)(CC2CC2)c3cnc(nc3)C(F)(F)F	CHEMBL3679086	pIC50=6.44
Clc1ccc(Br)cc1C(=O)N2CCN(CC2)C3=CC(=O)NC(=O)N3Cc4ccc(OS(=O)(=O)c5cccc6cnccc56)cc4	CHEMBL3740647	pIC50=6.44
Clc1ccc(cc1)C2(CNC(=O)c3c(Cl)cccc3Cl)CCOCC2	CHEMBL3678988	pIC50=6.44
CC(C)(C)OC(=O)N1CCC(CC1)N2C(Cc3ccc(OS(=O)(=O)c4cccc5cnccc45)cc3)C(=O)NC2=O	CHEMBL3415325	pIC50=6.45
Fc1c(cccc1C(F)(F)F)C(=O)N2CCc3c(C2)ncnc3c4ccn[nH]4	CHEMBL3674124	pIC50=6.45
C[C@H]1Cn2c(nnc2c3cnccn3)C(=O)N1Cc4cc5OCOc5cc4Cl	CHEMBL3663304	pIC50=6.47
CC1Cc2c(CN1C(=O)c3cccc(F)c3C)nc(C)nc2c4ccn[nH]4	CHEMBL3674145	pIC50=6.48
CC(C)N1C(CCC1=O)C(=O)NCc2ccc(F)cc2Cl	CHEMBL1222603	pIC50=6.5
CC1Cc2c(CN1C(=O)c3cccc(c3Cl)C(F)(F)F)nc(N)nc2c4ccn[nH]4	CHEMBL3674082	pIC50=6.5
CCN1[C@H](CCC1=O)C(=O)NCc2ccc(Cl)c(c2)C(F)(F)F	CHEMBL2218184	pIC50=6.5
CCN1[C@H](COC1=O)C(=O)NCc2ccc(F)cc2Cl	CHEMBL2218776	pIC50=6.5
CN(C)CCn1nc(C)c(CC(=O)NCc2ccc(F)cc2Cl)c1C	CHEMBL1096660	pIC50=6.5
CN1C(C(=O)NCc2ccc(F)cc2Cl)c3ccccc3C1=O	CHEMBL2218196	pIC50=6.5
COCCN1CCN(CC1=O)C(=O)c2cccc(c2Cl)C(F)(F)F	CHEMBL2218161	pIC50=6.5
Cc1cc(F)cc(C)c1N2CCN(Cc3ccc(F)c(F)c3F)C(=O)C2=O	CHEMBL2218078	pIC50=6.5
Cc1cc(ccn1)n2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218440	pIC50=6.5
Cc1cn2CCN(Cc2n1)C(=O)c3cccc(Cl)c3Cl	CHEMBL2218685	pIC50=6.5
Cc1cncc(c1)n2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218600	pIC50=6.5
Cc1n[nH]c(C)c1CC(=O)NCc2cc(Cl)ccc2Cl	CHEMBL2094208	pIC50=6.5
Cc1nn(CC(C)(C)O)c(C)c1CC(=O)NCc2ccc(F)cc2Cl	CHEMBL2218609	pIC50=6.5
Cc1nn(CC(F)(F)F)c(C)c1CC(=O)NCc2ccc(F)cc2Cl	CHEMBL2218421	pIC50=6.5
Cc1nn(Cc2ccccc2)c(C)c1CC(=O)NCc3ccc(F)cc3Cl	CHEMBL1095731	pIC50=6.5
Cc1nn(Cc2ccncc2)c(C)c1CC(=O)NCc3ccc(F)cc3Cl	CHEMBL2218431	pIC50=6.5
Cc1nn(c(C)c1CC(=O)NCc2c(F)cccc2Cl)c3ccccc3	CHEMBL2218348	pIC50=6.5
Cc1nn(c(C)c1CC(=O)NCc2ccc(F)c(c2)C(F)(F)F)c3ccccc3	CHEMBL2218411	pIC50=6.5
Cc1nn(c(C)c1CC(=O)NCc2ccc(F)cc2Cl)c3cccc(Cl)c3	CHEMBL2218395	pIC50=6.5
Cc1nn(c(C)c1CC(=O)NCc2ccc(F)cc2Cl)c3nccs3	CHEMBL2218409	pIC50=6.5
Cc1nn(c(C)c1CC(=O)NCc2cccc(F)c2F)c3ccccc3	CHEMBL2218347	pIC50=6.5
Cc1nn(c(C)c1CC(=O)NCc2ccccc2Br)c3ccccc3	CHEMBL2218346	pIC50=6.5
Cc1onc(C)c1CC(=O)NCc2ccc(Cl)c(Cl)c2	CHEMBL2094211	pIC50=6.5
Clc1cccc(c1)C(=O)N2CCC(CC2)N3C(Cc4ccc(OS(=O)(=O)c5cccc6cnccc56)cc4)C(=O)NC3=O	CHEMBL3415337	pIC50=6.5
Cn1ccnc1c2nnc3CN(CCn23)C(=O)c4ccc(F)cc4Cl	CHEMBL2218342	pIC50=6.5
FC(F)(F)c1cccc(C(=O)N2CCN(CCC#N)C(=O)C2)c1Cl	CHEMBL2218385	pIC50=6.5
FC(F)(F)c1cccc(C(=O)N2CCN(Cc3ccncc3)C(=O)C2)c1Cl	CHEMBL2218171	pIC50=6.5
FC(F)(F)c1cccc(C(=O)N2CCn3cc(nc3C2)c4ccccc4)c1Cl	CHEMBL2218689	pIC50=6.5
FC(F)(F)c1cccc(CNC(=O)C2CN(Cc3ccccc3)C(=O)C2)c1Cl	CHEMBL2218309	pIC50=6.5
Fc1ccc(C(=O)N2CCn3c(Br)nnc3C2)c(Cl)c1	CHEMBL2218131	pIC50=6.5
Fc1ccc(N2CCN(CC2=O)C(=O)c3cccc(F)c3F)c(Cl)c1	CHEMBL2218142	pIC50=6.5
O=C([C@@H]1Cc2ccc(cc2CN1S(=O)(=O)c3cccc4ccccc34)S(=O)(=O)c5cccc6cnccc56)N7CCN(CC7)c8ccccc8	CHEMBL350311	pIC50=6.5
Fc1ccc(C(=O)NCC(CC2CC2)c3ccc(nc3)C(F)(F)F)c(Cl)c1	CHEMBL3679083	pIC50=6.51
Fc1ccc(cn1)C2(CNC(=O)c3cccc(F)c3F)CCC(F)(F)CC2	CHEMBL3679023	pIC50=6.54
Fc1ccc(C(=O)N2CCc3c(C2)ncnc3c4ccn[nH]4)c(Cl)c1	CHEMBL3674053	pIC50=6.55
Cc1nc2CN(CCc2c(n1)c3ccccc3)C(=O)c4cccc(c4Cl)C(F)(F)F	CHEMBL3674060	pIC50=6.58
COc1ccc(cc1)C2(CNC(=O)c3cccc(Cl)c3Cl)CCCC2	CHEMBL3678998	pIC50=6.59
Cc1ncc(cn1)C(CNC(=O)c2cccc(Cl)c2Cl)CC3CC3	CHEMBL3679058	pIC50=6.59
CC(C#N)N1CCN(CC1=O)C(=O)c2cccc(c2Cl)C(F)(F)F	CHEMBL2218386	pIC50=6.6
CC(C)Cn1nc(C)c(CC(=O)NCc2ccc(F)cc2Cl)c1C	CHEMBL2218424	pIC50=6.6
CC(C)N1[C@@H](CCS1(=O)=O)C(=O)NCc2cccc(Cl)c2C	CHEMBL2218505	pIC50=6.6
CC(C)c1nn(c(C)c1CC(=O)NCc2ccc(F)cc2Cl)c3ccccc3	CHEMBL2218402	pIC50=6.6
CC12CC3CC(C)(C1)CC(C3)(C2)C(=O)N4CCN(CC4)C5=CC(=O)NC(=O)N5Cc6ccc(OS(=O)(=O)c7cccc8cnccc78)cc6	CHEMBL3741405	pIC50=6.6
CCN1[C@@H](CCC1=O)C(=O)NCc2ccc(Cl)c(Cl)c2	CHEMBL2218761	pIC50=6.6
CCN1[C@@H](CCC1=O)C(=O)NCc2ccccc2Br	CHEMBL2218754	pIC50=6.6
CCN1[C@@H](CCS1(=O)=O)C(=O)NCc2ccc(F)c(F)c2F	CHEMBL2218503	pIC50=6.6
CCc1ccccc1n2cc(CC(=O)NCc3ccc(F)cc3Cl)cn2	CHEMBL2218445	pIC50=6.6
CN(C)c1ccccc1Cn2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218419	pIC50=6.6
CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N4CCN(CC4)c5ccccc5)S(=O)(=O)c6cccc7cnccc67	CHEMBL28324	pIC50=6.6
CN1C(CN(CCN2CCOCC2)C1=O)C(=O)NCc3ccc(F)cc3Cl	CHEMBL2218752	pIC50=6.6
CN1CCN(CC1=O)C(=O)c2ccc(Cl)cc2Cl	CHEMBL2218147	pIC50=6.6
CN1CCOc2cccc(N3CCN(Cc4ccc(F)cc4Cl)C(=O)C3=O)c12	CHEMBL2218740	pIC50=6.6
CN1[C@@H](CCCS1(=O)=O)C(=O)NCc2ccc(Cl)cc2Cl	CHEMBL2218308	pIC50=6.6
CN1[C@@H](CN(C1=O)c2cncnc2)C(=O)NCc3ccc(F)cc3Cl	CHEMBL2218082	pIC50=6.6
CN1[C@H](CCC1=O)C(=O)NCc2ccc(F)cc2C(F)(F)F	CHEMBL2218209	pIC50=6.6
CNc1nnc2CN(CCn12)C(=O)c3cccc(c3Cl)C(F)(F)F	CHEMBL2218669	pIC50=6.6
COc1ccc(cn1)n2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218620	pIC50=6.6
COc1ncccc1n2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218622	pIC50=6.6
Cc1c(CC(=O)NCc2ccc(F)cc2Cl)cnn1c3ccc(F)cc3	CHEMBL2218412	pIC50=6.6
Cc1cc(F)ccc1N2CCN(Cc3ccc(F)cc3Cl)C(=O)C2=O	CHEMBL2218733	pIC50=6.6
Cc1ccc(CNC(=O)Cc2c(C)onc2C)c(C)c1	CHEMBL2094228	pIC50=6.6
Cc1ccc(cn1)n2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218434	pIC50=6.6
Cc1cccc(c1C)c2nnnn2Cc3cccnc3	CHEMBL3108814	pIC50=6.6
Cc1ccccc1CN2CCN(C(=O)C2=O)c3cccc(Cl)c3Cl	CHEMBL2218478	pIC50=6.6
Cc1ccccc1N2CCN(Cc3ccc(F)c(F)c3F)C(=O)C2=O	CHEMBL2218712	pIC50=6.6
Cc1n[nH]c(C)c1CC(=O)NCc2ccccc2Br	CHEMBL2094198	pIC50=6.6
Cc1nn(CCN2CCOCC2)c(C)c1CC(=O)NCc3ccc(F)cc3Cl	CHEMBL2218437	pIC50=6.6
Cc1nn(c(C)c1CC(=O)NCc2ccc(F)c(F)c2)c3ccccc3	CHEMBL2218447	pIC50=6.6
Cc1nn(c(C)c1CC(=O)NCc2ccc(F)cc2Cl)c3ccc(Cl)cn3	CHEMBL2218408	pIC50=6.6
Cc1nn(c(C)c1NC(=O)NCc2ccc(F)cc2Cl)c3ccccc3	CHEMBL1095783	pIC50=6.6
Cn1nccc1CC(=O)NCc2ccc(F)cc2Cl	CHEMBL2218713	pIC50=6.6
FC(F)(F)c1cccc(C(=O)N2CCn3c(C2)ncc3c4ccc(Cl)cc4)c1Cl	CHEMBL2218687	pIC50=6.6
FC(F)(F)c1cccc(C(=O)N2CCn3c(C2)nnc3N4CCOCC4)c1Cl	CHEMBL2218591	pIC50=6.6
FC(F)(F)c1cccc(CN2[C@@H](Cn3c(nnc3c4cnccn4)C2=O)C5CC5)c1Cl	CHEMBL3663285	pIC50=6.6
FC(F)(F)c1cccc(CNC(=O)C2COCC(=O)N2Cc3ccccc3)c1Cl	CHEMBL2218281	pIC50=6.6
FC(F)(F)c1ncc(cn1)C2(CNC(=O)c3cccc(Cl)c3Cl)CCOCC2	CHEMBL3679095	pIC50=6.6
Fc1ccc(C(=O)N2CCn3c(C2)nnc3c4cccc5cccnc45)c(Cl)c1	CHEMBL2218243	pIC50=6.6
Fc1ccc(CN2CCN(C(=O)C2=O)c3cccc(c3)N4CCOCC4)c(Cl)c1	CHEMBL2218450	pIC50=6.6
Fc1ccc(CN2CCN(C(=O)C2=O)c3cccc4OCCOc34)c(Cl)c1	CHEMBL2218651	pIC50=6.6
Fc1ccc(N2CCN(CC2=O)C(=O)c3ccc(F)cc3Cl)c(Cl)c1	CHEMBL2218156	pIC50=6.6
C[C@H]1Cn2c(nnc2c3cnccn3)C(=O)N1Cc4ccccc4Cl	CHEMBL3663301	pIC50=6.61
Cc1cccc(C(=O)N2CCc3c(C2)ncnc3c4ccn[nH]4)c1Cl	CHEMBL3674043	pIC50=6.61
FC(F)(F)c1cccc(C(=O)N2CCc3c(C2)ncnc3c4ccccc4)c1Cl	CHEMBL3674037	pKi=6.65
C[C@H]1Cn2c(nnc2c3cncc(C)c3)C(=O)N1Cc4cccc(c4Cl)C(F)(F)F	CHEMBL3663280	pIC50=6.66
Cc1ncc(cn1)C(CNC(=O)c2c(Cl)cccc2Cl)CC3CC3	CHEMBL3679103	pIC50=6.66
Fc1ccc(cc1F)C(=O)N2CCC(CC2)N3C(Cc4ccc(OS(=O)(=O)c5cccc6cnccc56)cc4)C(=O)NC3=O	CHEMBL3415340	pIC50=6.66
COc1cccc(Cn2cnnc2c3cccc(Cl)c3Cl)c1	CHEMBL245578	pIC50=6.67
Clc1cccc(c1)C(=O)N2CCN(CC2)C3=CC(=O)NC(=O)N3Cc4ccc(OS(=O)(=O)c5cccc6cnccc56)cc4	CHEMBL3740834	pIC50=6.67
Cc1ncc(cn1)C(CNC(=O)c2cccc(F)c2Cl)C3CCOCC3	CHEMBL3639779	pIC50=6.68
Clc1cccc(c1Cl)n2ncnc2Cc3ccccc3	CHEMBL246770	pIC50=6.68
CC(C)(C)c1nnc2CN(CCn12)C(=O)c3cccc(c3Cl)C(F)(F)F	CHEMBL2218111	pIC50=6.7
CC(C)CN1CCN(CC1=O)C(=O)c2cccc(c2Cl)C(F)(F)F	CHEMBL2218163	pIC50=6.7
CC(C)N1C(=O)CCC1(C)C(=O)NCc2ccc(Cl)cc2Cl	CHEMBL2218202	pIC50=6.7
CC(C)N1[C@@H](CCS1(=O)=O)C(=O)NCc2ccc(F)cc2Cl	CHEMBL2218508	pIC50=6.7
CC1(CCCC(=O)N1C2CCC2)C(=O)NCc3ccc(Cl)cc3Cl	CHEMBL2218199	pIC50=6.7
CC1Cc2c(CN1C(=O)c3ccc(F)cc3F)nc(C)nc2c4ccn[nH]4	CHEMBL3674110	pKi=6.7
CC1Cc2c(CN1C(=O)c3ccccc3Cl)nc(C)nc2c4ccn[nH]4	CHEMBL3674114	pKi=6.7
CCN(CC)CCn1nc(C)c(CC(=O)NCc2ccc(F)cc2Cl)c1C	CHEMBL2218441	pIC50=6.7
CCN1CCN(CC1=O)C(=O)c2cccc(Cl)c2Cl	CHEMBL2218644	pIC50=6.7
CCN1[C@@H](CCC1=O)C(=O)NCc2ccc(cc2)C(F)(F)F	CHEMBL2218772	pIC50=6.7
CCN1[C@@H](CCCS1(=O)=O)C(=O)NCc2ccc(Cl)cc2Cl	CHEMBL2218306	pIC50=6.7
CCN1[C@H](CCC1=O)C(=O)NCc2ccc(F)c(F)c2Cl	CHEMBL2218206	pIC50=6.7
CCN1[C@H](CCC1=O)C(=O)NCc2ccc(F)cc2C(F)(F)F	CHEMBL2218204	pIC50=6.7
CCn1nc(C)c(CC(=O)NCc2ccc(F)cc2Cl)c1C	CHEMBL2218417	pIC50=6.7
CN(CCO)CCn1nc(C)c(CC(=O)NCc2ccc(F)cc2Cl)c1C	CHEMBL2218602	pIC50=6.7
CN1C(=O)CCC1(C)C(=O)NCc2ccc(Cl)cc2Cl	CHEMBL2218181	pIC50=6.7
CN1CCN(CC1=O)C(=O)c2cccc(Cl)c2Cl	CHEMBL2218640	pIC50=6.7
CN1CCc2c(C1)cccc2C(=O)NCC3(CCCCC3)N4CCN(CC4)c5ccccc5	CHEMBL2338351	pIC50=6.7
CN1[C@@H](CCC1=O)C(=O)NCc2cccc(F)c2C(F)(F)F	CHEMBL2218254	pIC50=6.7
CN1[C@@H](CN(Cc2[nH]cnc2C)C1=O)C(=O)NCc3ccc(F)c(F)c3Cl	CHEMBL2218638	pIC50=6.7
CN1[C@H](CCC1=O)C(=O)NCc2cccc(c2F)C(F)(F)F	CHEMBL2218260	pIC50=6.7
Cc1c(F)ccc(N2CCN(Cc3ccc(F)cc3Cl)C(=O)C2=O)c1C	CHEMBL2218747	pIC50=6.7
Cc1cc(nc(C)n1)n2nc(C)c(CC(=O)NCc3ccc(F)cc3Cl)c2C	CHEMBL2218432	pIC50=6.7
Cc1ccc(C)c(n1)N2CCN(Cc3ccc(F)cc3Cl)C(=O)C2=O	CHEMBL2218534	pIC50=6.7
Cc1cccc(Cl)c1CNC(=O)Cc2c(C)nn(CC(C)(C)O)c2C	CHEMBL2218612	pIC50=6.7
Cc1n[nH]c(C)c1CC(=O)NCc2ccc(Cl)c(Cl)c2	CHEMBL2094199	pIC50=6.7
Cc1nn(CCO)c(C)c1CC(=O)NCc2ccc(F)cc2Cl	CHEMBL1096048	pIC50=6.7
Cc1nn(c(C)c1CC(=O)NCc2ccc(F)cc2Cl)c3cccc(F)c3	CHEMBL2218355	pIC50=6.7
Cc1nn(c(C)c1CC(=O)NCc2ccc(F)cc2Cl)c3ncc(Cl)cc3Cl	CHEMBL2218406	pIC50=6.7
Cc1onc(C)c1CC(=O)NCc2c(F)ccc(C)c2Cl	CHEMBL2094236	pIC50=6.7
Cc1onc(C)c1CC(=O)NCc2ccc(F)cc2C(F)(F)F	CHEMBL2094217	pIC50=6.7
Cc1onc(C)c1CC(=O)NCc2cccc(C)c2C	CHEMBL2094235	pIC50=6.7
Cc1onc(C)c1CC(=O)NCc2cccc(Cl)c2F	CHEMBL2094240	pIC50=6.7
Clc1ccc(C(=O)N2CCn3c(Br)nnc3C2)c(Cl)c1	CHEMBL2218681	pIC50=6.7
